,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
15590,Force,Non-inertial_reference_frame,0,al_cpl,al_cpl,193,335
15591,Energy,Electromagnetic_spectrum,0,al_cpl,al_cpl,161,151
15592,Electric_field,Electric_potential,0,al_cpl,al_cpl,144,145
15593,Scalar_(mathematics),Euclidean_vector,0,al_cpl,al_cpl,440,170
15594,Energy,Voltage,0,al_cpl,al_cpl,161,537
15595,Electromagnetic_radiation,Coulomb's_law,1,al_cpl,al_cpl,150,87
15596,Distance,Electric_field,0,al_cpl,al_cpl,128,144
15597,Temperature,Speed,0,al_cpl,al_cpl,507,476
15598,Potential_energy,Distance,1,al_cpl,al_cpl,384,128
15599,Relative_velocity,Speed,1,al_cpl,al_cpl,428,476
15600,Force,Emission_spectrum,0,al_cpl,al_cpl,193,158
15601,Energy_level,Electromagnetic_radiation,0,al_cpl,al_cpl,162,150
15602,Euclidean_vector,Electric_potential,0,al_cpl,al_cpl,170,145
15603,Potential_energy,Tension_(physics),0,al_cpl,al_cpl,384,508
15604,Planet,Le_Sage's_theory_of_gravitation,0,al_cpl,al_cpl,372,266
15605,Ohm's_law,Voltage,1,al_cpl,al_cpl,346,537
15606,Work_(physics),Lever,0,al_cpl,al_cpl,542,270
15607,Mechanical_energy,Work_(physics),1,al_cpl,al_cpl,304,542
15608,Length,Work_(physics),0,al_cpl,al_cpl,268,542
15609,Geometrical_optics,Amplitude,0,al_cpl,al_cpl,209,15
15610,Tension_(physics),Hooke's_law,0,al_cpl,al_cpl,508,229
15611,Gravitational_field,Field_line,0,al_cpl,al_cpl,217,189
15612,Voltage,Magnetism,0,al_cpl,al_cpl,537,291
15613,Electromagnetic_spectrum,Photoelectric_effect,0,al_cpl,al_cpl,151,363
15614,Total_internal_reflection,Light,1,al_cpl,al_cpl,511,271
15615,Frequency,Electromagnetic_radiation,0,al_cpl,al_cpl,199,150
15616,Coulomb,Electrostatics,0,al_cpl,al_cpl,86,155
15617,Capacitance,Electrical_conductor,0,al_cpl,al_cpl,47,147
15618,Standing_wave,Wavelength,1,al_cpl,al_cpl,484,540
15619,Coulomb,Force,0,al_cpl,al_cpl,86,193
15620,Force,Gravitational_field,0,al_cpl,al_cpl,193,217
15621,Specular_reflection,Wave,1,al_cpl,al_cpl,475,539
15622,Acceleration,Gravitational_acceleration,0,al_cpl,al_cpl,2,215
15623,Doppler_effect,Speed,1,al_cpl,al_cpl,134,476
15624,Distance,Direction_(geometry),0,al_cpl,al_cpl,128,124
15625,Electrostatics,Physics,1,al_cpl,al_cpl,155,365
15626,Magnetism,Physics,1,al_cpl,al_cpl,291,365
15627,Emission_spectrum,Wavelength,1,al_cpl,al_cpl,158,540
15628,Equations_of_motion,Magnetic_field,0,al_cpl,al_cpl,168,290
15629,Emission_spectrum,Frequency,1,al_cpl,al_cpl,158,199
15630,Potential_energy,Elasticity_(physics),0,al_cpl,al_cpl,384,141
15631,Potential_energy,Electric_potential,0,al_cpl,al_cpl,384,145
15632,Temperature,Le_Sage's_theory_of_gravitation,0,al_cpl,al_cpl,507,266
15633,Physics,Laser,0,al_cpl,al_cpl,365,264
15634,Normal_force,Physics,1,al_cpl,al_cpl,339,365
15635,Velocity,Electron,0,al_cpl,al_cpl,533,153
15636,Euclidean_vector,Direction_(geometry),0,al_cpl,al_cpl,170,124
15637,Insulator_(electricity),Electric_current,1,al_cpl,al_cpl,244,143
15638,Equations_of_motion,Physics,1,al_cpl,al_cpl,168,365
15639,Normal_force,Acceleration,0,al_cpl,al_cpl,339,2
15640,Physics,Strength_of_materials,0,al_cpl,al_cpl,365,494
15641,Electric_potential,Motion_(physics),1,al_cpl,al_cpl,145,321
15642,Kilogram,Work_(physics),0,al_cpl,al_cpl,260,542
15643,Elastic_collision,Collision,1,al_cpl,al_cpl,140,62
15644,Kinetic_energy,Potential_energy,0,al_cpl,al_cpl,261,384
15645,Newton's_laws_of_motion,Physics,1,al_cpl,al_cpl,334,365
15646,Velocity,Mechanical_energy,0,al_cpl,al_cpl,533,304
15647,Force,Capacitance,0,al_cpl,al_cpl,193,47
15648,Mechanical_energy,Speed,0,al_cpl,al_cpl,304,476
15649,Field_(physics),Electromotive_force,0,al_cpl,al_cpl,188,152
15650,Energy,Scattering,0,al_cpl,al_cpl,161,444
15651,Velocity,Field_line,0,al_cpl,al_cpl,533,189
15652,Strength_of_materials,Physics,1,al_cpl,al_cpl,494,365
15653,Length,Interference_(wave_propagation),0,al_cpl,al_cpl,268,247
15654,Strength_of_materials,Fatigue_(material),0,al_cpl,al_cpl,494,186
15655,Distance,Lever,0,al_cpl,al_cpl,128,270
15656,Field_(physics),Electromagnetic_radiation,0,al_cpl,al_cpl,188,150
15657,Electron,Voltage,0,al_cpl,al_cpl,153,537
15658,Work_(physics),Distance,1,al_cpl,al_cpl,542,128
15659,Refractive_index,Refraction,1,al_cpl,al_cpl,426,425
15660,Amplitude,Wavelength,0,al_cpl,al_cpl,15,540
15661,Fatigue_(material),Elasticity_(physics),1,al_cpl,al_cpl,186,141
15662,Force,Coulomb's_law,0,al_cpl,al_cpl,193,87
15663,Elastic_collision,Potential_energy,0,al_cpl,al_cpl,140,384
15664,Speed,Elastic_collision,0,al_cpl,al_cpl,476,140
15665,Coulomb's_law,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,87,333
15666,Voltage,Joule,0,al_cpl,al_cpl,537,257
15667,Motion_(physics),Relative_velocity,0,al_cpl,al_cpl,321,428
15668,Length,Electromagnetic_spectrum,0,al_cpl,al_cpl,268,151
15669,Mass,Electric_potential,0,al_cpl,al_cpl,294,145
15670,Force,Free_fall,0,al_cpl,al_cpl,193,198
15671,Subtractive_color,Pigment,0,al_cpl,al_cpl,497,367
15672,Gravity,Gravitational_field,0,al_cpl,al_cpl,218,217
15673,Fracture,Strength_of_materials,0,al_cpl,al_cpl,195,494
15674,Distance,Collision,0,al_cpl,al_cpl,128,62
15675,Speed,Wave,0,al_cpl,al_cpl,476,539
15676,Coulomb's_law,Electric_potential_energy,0,al_cpl,al_cpl,87,146
15677,Electron,Electric_potential,0,al_cpl,al_cpl,153,145
15678,Planet,Mass,0,al_cpl,al_cpl,372,294
15679,Euclidean_vector,Electric_potential_energy,0,al_cpl,al_cpl,170,146
15680,Length,Refractive_index,0,al_cpl,al_cpl,268,426
15681,Electric_potential_energy,Electric_potential,0,al_cpl,al_cpl,146,145
15682,Mass,Gravity_of_Earth,0,al_cpl,al_cpl,294,219
15683,Dispersion_(optics),Dielectric,0,al_cpl,al_cpl,126,120
15684,Distance,Acceleration,0,al_cpl,al_cpl,128,2
15685,Wave,Crest_(physics),0,al_cpl,al_cpl,539,89
15686,Sonic_boom,Wave,1,al_cpl,al_cpl,469,539
15687,Electron,Diffraction,0,al_cpl,al_cpl,153,122
15688,Euclidean_vector,Displacement_(vector),0,al_cpl,al_cpl,170,127
15689,Capacitance,Field_line,0,al_cpl,al_cpl,47,189
15690,Electric_potential_energy,Displacement_(vector),1,al_cpl,al_cpl,146,127
15691,Physics,Stiffness,0,al_cpl,al_cpl,365,493
15692,Diffraction,Geometrical_optics,0,al_cpl,al_cpl,122,209
15693,Coulomb,Mass,0,al_cpl,al_cpl,86,294
15694,Physics,Collision,0,al_cpl,al_cpl,365,62
15695,Energy,Magnetism,0,al_cpl,al_cpl,161,291
15696,Energy,Refractive_index,0,al_cpl,al_cpl,161,426
15697,Speed,Shock_wave,0,al_cpl,al_cpl,476,456
15698,Motion_graphs_and_derivatives,Position_(vector),1,al_cpl,al_cpl,322,381
15699,Normal_force,Gravity,0,al_cpl,al_cpl,339,218
15700,Speed,Equations_of_motion,0,al_cpl,al_cpl,476,168
15701,Kilogram,Newton's_laws_of_motion,0,al_cpl,al_cpl,260,334
15702,Wave,Dispersion_(optics),0,al_cpl,al_cpl,539,126
15703,Inelastic_collision,Physics,1,al_cpl,al_cpl,238,365
15704,Force,Newton's_laws_of_motion,0,al_cpl,al_cpl,193,334
15705,Gravitational_constant,Physics,1,al_cpl,al_cpl,216,365
15706,Fatigue_(material),Plasticity_(physics),0,al_cpl,al_cpl,186,373
15707,Mechanical_energy,Friction,0,al_cpl,al_cpl,304,200
15708,Gravity,Motion_(physics),0,al_cpl,al_cpl,218,321
15709,Contact_force,Normal_force,0,al_cpl,al_cpl,81,339
15710,Displacement_(vector),Electrostatics,0,al_cpl,al_cpl,127,155
15711,Distance,Free_fall,0,al_cpl,al_cpl,128,198
15712,Total_internal_reflection,Refractive_index,0,al_cpl,al_cpl,511,426
15713,Potential_energy,Voltage,0,al_cpl,al_cpl,384,537
15714,Equations_of_motion,Wave,0,al_cpl,al_cpl,168,539
15715,Frequency,Huygens–Fresnel_principle,0,al_cpl,al_cpl,199,230
15716,Mass,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,294,333
15717,Length,Snell's_law,0,al_cpl,al_cpl,268,467
15718,Potential_energy,Electric_field,0,al_cpl,al_cpl,384,144
15719,Energy,Electron,0,al_cpl,al_cpl,161,153
15720,Electromagnetic_spectrum,Electromagnetic_radiation,1,al_cpl,al_cpl,151,150
15721,Kilogram,Acceleration,0,al_cpl,al_cpl,260,2
15722,Magnetic_field,Physics,1,al_cpl,al_cpl,290,365
15723,Field_(physics),Motion_(physics),0,al_cpl,al_cpl,188,321
15724,Gravitational_acceleration,Acceleration,1,al_cpl,al_cpl,215,2
15725,Magnetic_field,Acceleration,0,al_cpl,al_cpl,290,2
15726,Ray_(optics),Plane_mirror,0,al_cpl,al_cpl,415,371
15727,Electric_potential_energy,Motion_(physics),1,al_cpl,al_cpl,146,321
15728,Stiffness,Hardness,0,al_cpl,al_cpl,493,220
15729,Photoelectric_effect,Electron,1,al_cpl,al_cpl,363,153
15730,Physics,Electrostatics,0,al_cpl,al_cpl,365,155
15731,Potential_energy,Gravitational_acceleration,0,al_cpl,al_cpl,384,215
15732,Inertial_frame_of_reference,Non-inertial_reference_frame,0,al_cpl,al_cpl,240,335
15733,Metre,Light,0,al_cpl,al_cpl,307,271
15734,Equations_of_motion,Force,1,al_cpl,al_cpl,168,193
15735,Wavelength,Hertz,0,al_cpl,al_cpl,540,223
15736,Wavelength,Huygens–Fresnel_principle,0,al_cpl,al_cpl,540,230
15737,Magnet,Electron,0,al_cpl,al_cpl,289,153
15738,Motion_(physics),Doppler_effect,0,al_cpl,al_cpl,321,134
15739,Hooke's_law,Energy,0,al_cpl,al_cpl,229,161
15740,Speed,Gravity_of_Earth,0,al_cpl,al_cpl,476,219
15741,Free_body_diagram,Friction,0,al_cpl,al_cpl,197,200
15742,Inelastic_collision,Electron,0,al_cpl,al_cpl,238,153
15743,Mass,Emission_spectrum,0,al_cpl,al_cpl,294,158
15744,Strength_of_materials,Hardness,0,al_cpl,al_cpl,494,220
15745,Physics,Refractive_index,0,al_cpl,al_cpl,365,426
15746,Velocity,Dispersion_(optics),0,al_cpl,al_cpl,533,126
15747,Energy,Hooke's_law,0,al_cpl,al_cpl,161,229
15748,Plane_mirror,Angle_of_incidence,0,al_cpl,al_cpl,371,19
15749,Electric_current,Amplitude,0,al_cpl,al_cpl,143,15
15750,Equations_of_motion,Euclidean_vector,1,al_cpl,al_cpl,168,170
15751,Tension_(physics),Physics,1,al_cpl,al_cpl,508,365
15752,Speed,Free_fall,0,al_cpl,al_cpl,476,198
15753,Non-inertial_reference_frame,Gravity_of_Earth,0,al_cpl,al_cpl,335,219
15754,Electric_potential,Force,1,al_cpl,al_cpl,145,193
15755,Refractive_index,Motion_(physics),1,al_cpl,al_cpl,426,321
15756,Potential_energy,Elastic_collision,0,al_cpl,al_cpl,384,140
15757,Electrostatics,Voltage,0,al_cpl,al_cpl,155,537
15758,Electrostatics,Magnetic_field,0,al_cpl,al_cpl,155,290
15759,Electrical_resistance_and_conductance,Electron,0,al_cpl,al_cpl,149,153
15760,Frequency,Hertz,0,al_cpl,al_cpl,199,223
15761,Mechanical_energy,Displacement_(vector),1,al_cpl,al_cpl,304,127
15762,Electric_field,Energy,1,al_cpl,al_cpl,144,161
15763,Scattering,Wave,1,al_cpl,al_cpl,444,539
15764,Force,Potential_energy,0,al_cpl,al_cpl,193,384
15765,Physics,Mass,0,al_cpl,al_cpl,365,294
15766,Emission_spectrum,Magnetic_field,1,al_cpl,al_cpl,158,290
15767,Gravitational_field,Speed,0,al_cpl,al_cpl,217,476
15768,Plane_mirror,Mirror_image,0,al_cpl,al_cpl,371,313
15769,Friction,Normal_force,0,al_cpl,al_cpl,200,339
15770,Sonic_boom,Physics,1,al_cpl,al_cpl,469,365
15771,Electroscope,Electric_field,0,al_cpl,al_cpl,154,144
15772,Torque,Dielectric,0,al_cpl,al_cpl,510,120
15773,Lever,Friction,0,al_cpl,al_cpl,270,200
15774,Diffraction,Refraction,0,al_cpl,al_cpl,122,425
15775,Dispersion_(optics),Physics,1,al_cpl,al_cpl,126,365
15776,Gravity,Equations_of_motion,0,al_cpl,al_cpl,218,168
15777,Fracture,Hardness,0,al_cpl,al_cpl,195,220
15778,Joule,Electrical_resistance_and_conductance,0,al_cpl,al_cpl,257,149
15779,Mirror_image,Plane_mirror,1,al_cpl,al_cpl,313,371
15780,Position_(vector),Scalar_multiplication,0,al_cpl,al_cpl,381,441
15781,Electric_field,Field_(physics),1,al_cpl,al_cpl,144,188
15782,Magnetic_field,Ohm's_law,0,al_cpl,al_cpl,290,346
15783,Length,Energy,0,al_cpl,al_cpl,268,161
15784,Frequency,Electromagnetic_spectrum,0,al_cpl,al_cpl,199,151
15785,Length,Potential_energy,0,al_cpl,al_cpl,268,384
15786,Motion_(physics),Elastic_collision,0,al_cpl,al_cpl,321,140
15787,Velocity,Euclidean_vector,0,al_cpl,al_cpl,533,170
15788,Electromagnetic_radiation,Hertz,0,al_cpl,al_cpl,150,223
15789,Motion_graphs_and_derivatives,Motion_(physics),1,al_cpl,al_cpl,322,321
15790,Electrical_polarity,Electron,0,al_cpl,al_cpl,148,153
15791,Field_(physics),Electric_field,0,al_cpl,al_cpl,188,144
15792,Work_(physics),Position_(vector),1,al_cpl,al_cpl,542,381
15793,Absorption_spectroscopy,Electromagnetic_radiation,0,al_cpl,al_cpl,1,150
15794,Potential_energy,Motion_(physics),1,al_cpl,al_cpl,384,321
15795,Optical_microscope,Interference_(wave_propagation),0,al_cpl,al_cpl,350,247
15796,Geometrical_optics,Light,1,al_cpl,al_cpl,209,271
15797,Position_(vector),Potential_energy,0,al_cpl,al_cpl,381,384
15798,Inertial_frame_of_reference,Speed,1,al_cpl,al_cpl,240,476
15799,Laser,Curved_mirror,0,al_cpl,al_cpl,264,96
15800,Motion_(physics),Potential_energy,0,al_cpl,al_cpl,321,384
15801,Absorption_spectroscopy,Emission_spectrum,0,al_cpl,al_cpl,1,158
15802,Projectile_motion,Distance,1,al_cpl,al_cpl,394,128
15803,Length,Photoelectric_effect,0,al_cpl,al_cpl,268,363
15804,Frequency,Photoelectric_effect,0,al_cpl,al_cpl,199,363
15805,Equations_of_motion,Transverse_wave,0,al_cpl,al_cpl,168,516
15806,Friction,Acceleration,0,al_cpl,al_cpl,200,2
15807,Physics,Transmission_medium,0,al_cpl,al_cpl,365,514
15808,Specular_reflection,Light,1,al_cpl,al_cpl,475,271
15809,Energy,Inelastic_collision,0,al_cpl,al_cpl,161,238
15810,Mirror_image,Physics,1,al_cpl,al_cpl,313,365
15811,Distance,Gravity_of_Earth,0,al_cpl,al_cpl,128,219
15812,Shock_wave,Distance,1,al_cpl,al_cpl,456,128
15813,Hooke's_law,Length,1,al_cpl,al_cpl,229,268
15814,Optical_microscope,Electron,0,al_cpl,al_cpl,350,153
15815,Potential_energy,Wave,0,al_cpl,al_cpl,384,539
15816,Physics,Rarefaction,0,al_cpl,al_cpl,365,410
15817,Standing_wave,Physics,1,al_cpl,al_cpl,484,365
15818,Dielectric,Electric_field,1,al_cpl,al_cpl,120,144
15819,Force,Hooke's_law,0,al_cpl,al_cpl,193,229
15820,Length,Power_(physics),0,al_cpl,al_cpl,268,385
15821,Displacement_(vector),Speed,0,al_cpl,al_cpl,127,476
15822,Light,Reflection_(physics),0,al_cpl,al_cpl,271,422
15823,Dispersion_(optics),Laser,0,al_cpl,al_cpl,126,264
15824,Newton's_laws_of_motion,Acceleration,0,al_cpl,al_cpl,334,2
15825,Voltage,Series_and_parallel_circuits,0,al_cpl,al_cpl,537,453
15826,Refractive_index,Angle_of_incidence,1,al_cpl,al_cpl,426,19
15827,Electromotive_force,Coulomb's_law,1,al_cpl,al_cpl,152,87
15828,Normal_force,Gravitational_field,0,al_cpl,al_cpl,339,217
15829,Field_(physics),Coulomb's_law,0,al_cpl,al_cpl,188,87
15830,Ray_(optics),Light,1,al_cpl,al_cpl,415,271
15831,Normal_force,Contact_force,1,al_cpl,al_cpl,339,81
15832,Energy,Electric_potential,0,al_cpl,al_cpl,161,145
15833,Electric_field,Hooke's_law,0,al_cpl,al_cpl,144,229
15834,Gravitational_acceleration,Distance,1,al_cpl,al_cpl,215,128
15835,Free_fall,Voltage,0,al_cpl,al_cpl,198,537
15836,Velocity,Elastic_collision,0,al_cpl,al_cpl,533,140
15837,Mass,Mechanical_energy,0,al_cpl,al_cpl,294,304
15838,Metre,Force,0,al_cpl,al_cpl,307,193
15839,Field_(physics),Wave,0,al_cpl,al_cpl,188,539
15840,Velocity,Refraction,0,al_cpl,al_cpl,533,425
15841,Motion_(physics),Motion_graphs_and_derivatives,0,al_cpl,al_cpl,321,322
15842,Gravity,Refracting_telescope,0,al_cpl,al_cpl,218,424
15843,Sonic_boom,Sound,1,al_cpl,al_cpl,469,470
15844,Velocity,Lever,0,al_cpl,al_cpl,533,270
15845,Collision,Electron,0,al_cpl,al_cpl,62,153
15846,Wavelength,Optical_microscope,0,al_cpl,al_cpl,540,350
15847,Electromotive_force,Coulomb,0,al_cpl,al_cpl,152,86
15848,Electric_current,Insulator_(electricity),0,al_cpl,al_cpl,143,244
15849,Wave,Magnet,0,al_cpl,al_cpl,539,289
15850,Distance,Interference_(wave_propagation),0,al_cpl,al_cpl,128,247
15851,Tangential_and_normal_components,Magnetic_field,0,al_cpl,al_cpl,505,290
15852,Force,Projectile_motion,0,al_cpl,al_cpl,193,394
15853,Force,Torque,0,al_cpl,al_cpl,193,510
15854,Electric_field,Wave,0,al_cpl,al_cpl,144,539
15855,Gravity_of_Earth,Gravitational_field,0,al_cpl,al_cpl,219,217
15856,Energy,Friction,0,al_cpl,al_cpl,161,200
15857,Mass,Joule,0,al_cpl,al_cpl,294,257
15858,Distance,Electric_potential_energy,0,al_cpl,al_cpl,128,146
15859,Length,Acceleration,0,al_cpl,al_cpl,268,2
15860,Electromagnetic_radiation,Field_(physics),1,al_cpl,al_cpl,150,188
15861,Gravity_of_Earth,Acceleration,1,al_cpl,al_cpl,219,2
15862,Mass,Electron,0,al_cpl,al_cpl,294,153
15863,Distance,Dielectric,0,al_cpl,al_cpl,128,120
15864,Telescope,Electron,0,al_cpl,al_cpl,506,153
15865,Electroscope,Voltmeter,0,al_cpl,al_cpl,154,538
15866,Mechanical_energy,Euclidean_vector,1,al_cpl,al_cpl,304,170
15867,Coulomb,Electron,0,al_cpl,al_cpl,86,153
15868,Crystallinity,Hardness,0,al_cpl,al_cpl,93,220
15869,Electric_current,Electron,0,al_cpl,al_cpl,143,153
15870,Physics,Euclidean_vector,0,al_cpl,al_cpl,365,170
15871,Acceleration,Projectile_motion,0,al_cpl,al_cpl,2,394
15872,Potential_energy,Euclidean_vector,1,al_cpl,al_cpl,384,170
15873,Wavelength,Standing_wave,0,al_cpl,al_cpl,540,484
15874,Metre,Gravity_of_Earth,0,al_cpl,al_cpl,307,219
15875,Electric_current,Series_and_parallel_circuits,0,al_cpl,al_cpl,143,453
15876,Force,Field_line,0,al_cpl,al_cpl,193,189
15877,Diffraction,Energy_level,0,al_cpl,al_cpl,122,162
15878,Ohmmeter,Electrical_resistance_and_conductance,0,al_cpl,al_cpl,347,149
15879,Gravitational_acceleration,Speed,1,al_cpl,al_cpl,215,476
15880,Specular_reflection,Physics,1,al_cpl,al_cpl,475,365
15881,Absorption_spectroscopy,Electromagnetic_spectrum,0,al_cpl,al_cpl,1,151
15882,Metre,Work_(physics),0,al_cpl,al_cpl,307,542
15883,Electric_field,Electrical_conductor,0,al_cpl,al_cpl,144,147
15884,Electromagnetic_spectrum,Voltage,0,al_cpl,al_cpl,151,537
15885,Force,Deformation_(engineering),0,al_cpl,al_cpl,193,110
15886,Amplitude,Voltmeter,0,al_cpl,al_cpl,15,538
15887,Refracting_telescope,Snell's_law,0,al_cpl,al_cpl,424,467
15888,Contact_force,Distance,0,al_cpl,al_cpl,81,128
15889,Energy,Mechanical_energy,0,al_cpl,al_cpl,161,304
15890,Motion_(physics),Refractive_index,0,al_cpl,al_cpl,321,426
15891,Equations_of_motion,Voltage,0,al_cpl,al_cpl,168,537
15892,Transverse_wave,Speed,0,al_cpl,al_cpl,516,476
15893,Electric_current,Dielectric,0,al_cpl,al_cpl,143,120
15894,Contact_force,Tension_(physics),0,al_cpl,al_cpl,81,508
15895,Displacement_(vector),Euclidean_vector,1,al_cpl,al_cpl,127,170
15896,Power_(physics),Electric_current,0,al_cpl,al_cpl,385,143
15897,Laser,Scattering,0,al_cpl,al_cpl,264,444
15898,Mechanical_energy,Magnet,0,al_cpl,al_cpl,304,289
15899,Position_(vector),Free_fall,0,al_cpl,al_cpl,381,198
15900,Optical_microscope,Magnification,0,al_cpl,al_cpl,350,292
15901,Standing_wave,Wave,1,al_cpl,al_cpl,484,539
15902,Diffraction,Electromagnetic_radiation,0,al_cpl,al_cpl,122,150
15903,Physics,Electron,0,al_cpl,al_cpl,365,153
15904,Wavelength,Geometrical_optics,0,al_cpl,al_cpl,540,209
15905,Electric_field,Intensity_(physics),0,al_cpl,al_cpl,144,246
15906,Relative_velocity,Velocity,1,al_cpl,al_cpl,428,533
15907,Geometrical_optics,Plane_mirror,0,al_cpl,al_cpl,209,371
15908,Planet,Newton's_law_of_universal_gravitation,0,al_cpl,al_cpl,372,333
15909,Electron,Electromagnetic_radiation,0,al_cpl,al_cpl,153,150
15910,Temperature,Magnetism,0,al_cpl,al_cpl,507,291
15911,Force,Acceleration,0,al_cpl,al_cpl,193,2
15912,Deformation_(engineering),Strength_of_materials,0,al_cpl,al_cpl,110,494
15913,Force,Physics,1,al_cpl,al_cpl,193,365
15914,Amplitude,Crest_(physics),0,al_cpl,al_cpl,15,89
15915,Emission_spectrum,Electric_current,1,al_cpl,al_cpl,158,143
15916,Work_(physics),Energy,1,al_cpl,al_cpl,542,161
15917,Plasticity_(physics),Hardness,0,al_cpl,al_cpl,373,220
15918,Gravitational_acceleration,Force,1,al_cpl,al_cpl,215,193
15919,Potential_energy,Electric_potential_energy,0,al_cpl,al_cpl,384,146
15920,Electric_potential,Field_(physics),1,al_cpl,al_cpl,145,188
15921,Physics,Standing_wave,0,al_cpl,al_cpl,365,484
15922,Intensity_(physics),Sound_intensity,0,al_cpl,al_cpl,246,471
15923,Inertial_frame_of_reference,Relative_velocity,0,al_cpl,al_cpl,240,428
15924,Acceleration,Force,1,al_cpl,al_cpl,2,193
15925,Gravity,Mass,0,al_cpl,al_cpl,218,294
15926,Wavelength,Distance,0,al_cpl,al_cpl,540,128
15927,Wavelength,Refracting_telescope,0,al_cpl,al_cpl,540,424
15928,Distance,Le_Sage's_theory_of_gravitation,0,al_cpl,al_cpl,128,266
15929,Refracting_telescope,Telescope,1,al_cpl,al_cpl,424,506
15930,Electric_potential,Euclidean_vector,1,al_cpl,al_cpl,145,170
15931,Kilogram,Energy,0,al_cpl,al_cpl,260,161
15932,Elasticity_(physics),Strength_of_materials,0,al_cpl,al_cpl,141,494
15933,Distance,Gravitational_acceleration,0,al_cpl,al_cpl,128,215
15934,Force,Elastic_collision,0,al_cpl,al_cpl,193,140
15935,Field_(physics),Electric_potential,0,al_cpl,al_cpl,188,145
15936,Force,Photoelectric_effect,0,al_cpl,al_cpl,193,363
15937,Electromagnetic_spectrum,Field_(physics),1,al_cpl,al_cpl,151,188
15938,Acceleration,Physics,1,al_cpl,al_cpl,2,365
15939,Power_(physics),Ohm,0,al_cpl,al_cpl,385,345
15940,Collision,Friction,0,al_cpl,al_cpl,62,200
15941,Electric_potential_energy,Work_(physics),1,al_cpl,al_cpl,146,542
15942,Speed,Physics,1,al_cpl,al_cpl,476,365
15943,Temperature,Sonic_boom,0,al_cpl,al_cpl,507,469
15944,Refractive_index,Magnetic_field,0,al_cpl,al_cpl,426,290
15945,Refractive_index,Dielectric,0,al_cpl,al_cpl,426,120
15946,Force,Magnetic_field,0,al_cpl,al_cpl,193,290
15947,Velocity,Field_(physics),0,al_cpl,al_cpl,533,188
15948,Gravitational_field,Gravitational_acceleration,0,al_cpl,al_cpl,217,215
15949,Electric_potential_energy,Euclidean_vector,1,al_cpl,al_cpl,146,170
15950,Wavelength,Electron,0,al_cpl,al_cpl,540,153
15951,Compass,Magnet,0,al_cpl,al_cpl,66,289
15952,Distance,Magnet,0,al_cpl,al_cpl,128,289
15953,Displacement_(vector),Work_(physics),0,al_cpl,al_cpl,127,542
15954,Acceleration,Free_fall,0,al_cpl,al_cpl,2,198
15955,Electric_potential,Potential_energy,1,al_cpl,al_cpl,145,384
15956,Energy,Work_(physics),0,al_cpl,al_cpl,161,542
15957,Reflection_(physics),Energy,0,al_cpl,al_cpl,422,161
15958,Kilogram,Potential_energy,0,al_cpl,al_cpl,260,384
15959,Frequency,Refraction,0,al_cpl,al_cpl,199,425
15960,Work_(physics),Motion_(physics),1,al_cpl,al_cpl,542,321
15961,Force,Velocity,0,al_cpl,al_cpl,193,533
15962,Electromagnetic_spectrum,Force,1,al_cpl,al_cpl,151,193
15963,Wave,Emission_spectrum,0,al_cpl,al_cpl,539,158
15964,Sonic_boom,Acceleration,0,al_cpl,al_cpl,469,2
15965,Laser,Photoelectric_effect,0,al_cpl,al_cpl,264,363
15966,Force,Electron,0,al_cpl,al_cpl,193,153
15967,Series_and_parallel_circuits,Electrical_resistance_and_conductance,1,al_cpl,al_cpl,453,149
15968,Free_fall,Force,1,al_cpl,al_cpl,198,193
15969,Metre,Hooke's_law,0,al_cpl,al_cpl,307,229
15970,Refractive_index,Interference_(wave_propagation),0,al_cpl,al_cpl,426,247
15971,Electric_potential,Work_(physics),1,al_cpl,al_cpl,145,542
15972,Acceleration,Gravity_of_Earth,0,al_cpl,al_cpl,2,219
15973,Light,Virtual_image,0,al_cpl,al_cpl,271,536
15974,Euclidean_vector,Speed,0,al_cpl,al_cpl,170,476
15975,Displacement_(vector),Motion_(physics),1,al_cpl,al_cpl,127,321
15976,Field_(physics),Electrostatics,0,al_cpl,al_cpl,188,155
15977,Electromagnetic_radiation,Magnetic_field,1,al_cpl,al_cpl,150,290
15978,Velocity,Gravitational_acceleration,0,al_cpl,al_cpl,533,215
15979,Euclidean_vector,Friction,0,al_cpl,al_cpl,170,200
15980,Gravitational_acceleration,Position_(vector),1,al_cpl,al_cpl,215,381
15981,Shock_wave,Wave,1,al_cpl,al_cpl,456,539
15982,Temperature,Electron,0,al_cpl,al_cpl,507,153
15983,Physics,Non-inertial_reference_frame,0,al_cpl,al_cpl,365,335
15984,Transmission_medium,Refraction,0,al_cpl,al_cpl,514,425
15985,Relative_velocity,Displacement_(vector),0,al_cpl,al_cpl,428,127
15986,Electromagnetic_spectrum,Transverse_wave,0,al_cpl,al_cpl,151,516
15987,Force,Mass,0,al_cpl,al_cpl,193,294
15988,Musical_tone,Hertz,0,al_cpl,al_cpl,326,223
15989,Wavelength,Refraction,0,al_cpl,al_cpl,540,425
15990,Euclidean_vector,Equations_of_motion,0,al_cpl,al_cpl,170,168
15991,Motion_(physics),Inertial_frame_of_reference,0,al_cpl,al_cpl,321,240
