,conceptA,conceptB,isPrerequisite,dataset,fileA,fileB,conceptA_ind,conceptB_ind
16771,305,1093,1,al_cpl,al_cpl,al_cpl,16,298
16772,1273,1025,1,al_cpl,al_cpl,al_cpl,39,245
16773,172,1289,1,al_cpl,al_cpl,al_cpl,8,342
16774,1182,494,0,al_cpl,al_cpl,al_cpl,312,111
16775,1218,1502,1,al_cpl,al_cpl,al_cpl,523,210
16776,941,1502,0,al_cpl,al_cpl,al_cpl,298,210
16777,353,867,0,al_cpl,al_cpl,al_cpl,531,236
16778,930,334,1,al_cpl,al_cpl,al_cpl,137,53
16779,391,1498,0,al_cpl,al_cpl,al_cpl,379,112
16780,652,1093,1,al_cpl,al_cpl,al_cpl,171,298
16781,941,1348,0,al_cpl,al_cpl,al_cpl,298,319
16782,1342,1093,1,al_cpl,al_cpl,al_cpl,417,298
16783,941,1428,0,al_cpl,al_cpl,al_cpl,298,360
16784,167,1093,1,al_cpl,al_cpl,al_cpl,277,298
16785,850,679,0,al_cpl,al_cpl,al_cpl,201,176
16786,941,1238,0,al_cpl,al_cpl,al_cpl,298,409
16787,1125,1496,1,al_cpl,al_cpl,al_cpl,502,324
16788,172,574,0,al_cpl,al_cpl,al_cpl,8,11
16789,1289,737,0,al_cpl,al_cpl,al_cpl,210,376
16790,255,999,1,al_cpl,al_cpl,al_cpl,133,201
16791,233,1093,1,al_cpl,al_cpl,al_cpl,40,298
16792,795,1289,1,al_cpl,al_cpl,al_cpl,49,342
16793,941,804,0,al_cpl,al_cpl,al_cpl,298,33
16794,176,1093,1,al_cpl,al_cpl,al_cpl,420,298
16795,1021,686,1,al_cpl,al_cpl,al_cpl,239,166
16796,583,460,0,al_cpl,al_cpl,al_cpl,166,379
16797,1107,684,0,al_cpl,al_cpl,al_cpl,342,167
16798,874,1376,0,al_cpl,al_cpl,al_cpl,245,7
16799,729,1376,1,al_cpl,al_cpl,al_cpl,41,7
16800,1122,1093,1,al_cpl,al_cpl,al_cpl,392,298
16801,391,1089,0,al_cpl,al_cpl,al_cpl,379,380
16802,1166,1453,1,al_cpl,al_cpl,al_cpl,468,377
16803,1135,417,0,al_cpl,al_cpl,al_cpl,418,531
16804,274,1376,1,al_cpl,al_cpl,al_cpl,413,7
16805,1044,760,0,al_cpl,al_cpl,al_cpl,325,68
16806,941,72,0,al_cpl,al_cpl,al_cpl,298,280
16807,766,1199,0,al_cpl,al_cpl,al_cpl,454,330
16808,941,1357,0,al_cpl,al_cpl,al_cpl,298,203
16809,808,349,0,al_cpl,al_cpl,al_cpl,64,329
16810,704,821,0,al_cpl,al_cpl,al_cpl,32,445
16811,649,812,0,al_cpl,al_cpl,al_cpl,462,286
16812,210,334,1,al_cpl,al_cpl,al_cpl,54,53
16813,939,1093,1,al_cpl,al_cpl,al_cpl,208,298
16814,1079,1317,1,al_cpl,al_cpl,al_cpl,67,418
16815,1107,1089,0,al_cpl,al_cpl,al_cpl,342,380
16816,1135,937,0,al_cpl,al_cpl,al_cpl,418,411
16817,1073,1352,0,al_cpl,al_cpl,al_cpl,17,468
16818,649,752,1,al_cpl,al_cpl,al_cpl,462,524
16819,941,953,0,al_cpl,al_cpl,al_cpl,298,75
16820,954,418,0,al_cpl,al_cpl,al_cpl,24,265
16821,247,1093,1,al_cpl,al_cpl,al_cpl,10,298
16822,181,739,1,al_cpl,al_cpl,al_cpl,482,480
16823,1107,1229,0,al_cpl,al_cpl,al_cpl,342,9
16824,393,1301,0,al_cpl,al_cpl,al_cpl,194,25
16825,58,686,1,al_cpl,al_cpl,al_cpl,280,166
16826,1062,1440,1,al_cpl,al_cpl,al_cpl,9,165
16827,1107,837,0,al_cpl,al_cpl,al_cpl,342,32
16828,305,765,0,al_cpl,al_cpl,al_cpl,16,279
16829,1125,1093,1,al_cpl,al_cpl,al_cpl,502,298
16830,472,229,0,al_cpl,al_cpl,al_cpl,521,522
16831,181,1452,0,al_cpl,al_cpl,al_cpl,482,340
16832,1044,1496,1,al_cpl,al_cpl,al_cpl,325,324
16833,391,293,0,al_cpl,al_cpl,al_cpl,379,10
16834,1088,794,0,al_cpl,al_cpl,al_cpl,51,318
16835,233,1496,1,al_cpl,al_cpl,al_cpl,40,324
16836,1003,978,1,al_cpl,al_cpl,al_cpl,235,481
16837,649,842,0,al_cpl,al_cpl,al_cpl,462,412
16838,390,1164,1,al_cpl,al_cpl,al_cpl,156,235
16839,730,1238,0,al_cpl,al_cpl,al_cpl,236,409
16840,583,81,0,al_cpl,al_cpl,al_cpl,166,276
16841,704,1093,1,al_cpl,al_cpl,al_cpl,32,298
16842,186,1093,1,al_cpl,al_cpl,al_cpl,522,298
16843,508,767,1,al_cpl,al_cpl,al_cpl,463,462
16844,1285,343,0,al_cpl,al_cpl,al_cpl,324,135
16845,729,1025,1,al_cpl,al_cpl,al_cpl,41,245
16846,583,765,0,al_cpl,al_cpl,al_cpl,166,279
16847,271,1440,1,al_cpl,al_cpl,al_cpl,278,165
16848,941,1556,0,al_cpl,al_cpl,al_cpl,298,417
16849,1107,192,0,al_cpl,al_cpl,al_cpl,342,91
16850,936,169,0,al_cpl,al_cpl,al_cpl,380,30
16851,786,1502,1,al_cpl,al_cpl,al_cpl,398,210
16852,935,1091,0,al_cpl,al_cpl,al_cpl,46,208
16853,1285,1236,0,al_cpl,al_cpl,al_cpl,324,441
16854,1289,254,0,al_cpl,al_cpl,al_cpl,210,54
16855,941,1102,0,al_cpl,al_cpl,al_cpl,298,55
16856,567,1289,1,al_cpl,al_cpl,al_cpl,179,342
16857,1107,1461,0,al_cpl,al_cpl,al_cpl,342,301
16858,931,1289,1,al_cpl,al_cpl,al_cpl,184,342
16859,941,397,0,al_cpl,al_cpl,al_cpl,298,356
16860,305,1240,1,al_cpl,al_cpl,al_cpl,16,17
16861,646,1088,1,al_cpl,al_cpl,al_cpl,279,46
16862,1135,1427,0,al_cpl,al_cpl,al_cpl,418,302
16863,281,1093,1,al_cpl,al_cpl,al_cpl,53,298
16864,1273,1376,1,al_cpl,al_cpl,al_cpl,39,7
16865,1103,1473,0,al_cpl,al_cpl,al_cpl,401,402
16866,704,886,0,al_cpl,al_cpl,al_cpl,32,136
16867,996,421,0,al_cpl,al_cpl,al_cpl,542,273
16868,1118,655,0,al_cpl,al_cpl,al_cpl,25,393
16869,941,487,0,al_cpl,al_cpl,al_cpl,298,178
16870,708,293,0,al_cpl,al_cpl,al_cpl,412,10
16871,629,1289,0,al_cpl,al_cpl,al_cpl,129,342
16872,1107,1130,0,al_cpl,al_cpl,al_cpl,342,130
16873,1285,952,0,al_cpl,al_cpl,al_cpl,324,64
16874,1215,1376,1,al_cpl,al_cpl,al_cpl,228,7
16875,1135,1199,0,al_cpl,al_cpl,al_cpl,418,330
16876,652,999,1,al_cpl,al_cpl,al_cpl,171,201
16877,874,1309,0,al_cpl,al_cpl,al_cpl,245,502
16878,583,1186,0,al_cpl,al_cpl,al_cpl,166,239
16879,941,1440,0,al_cpl,al_cpl,al_cpl,298,165
16880,811,81,1,al_cpl,al_cpl,al_cpl,75,276
16881,1187,1289,1,al_cpl,al_cpl,al_cpl,7,342
16882,255,1317,0,al_cpl,al_cpl,al_cpl,133,418
16883,971,1089,0,al_cpl,al_cpl,al_cpl,130,380
16884,1025,284,0,al_cpl,al_cpl,al_cpl,530,300
16885,649,599,0,al_cpl,al_cpl,al_cpl,462,463
16886,850,560,0,al_cpl,al_cpl,al_cpl,201,65
16887,1289,287,0,al_cpl,al_cpl,al_cpl,210,512
16888,255,1238,0,al_cpl,al_cpl,al_cpl,133,409
16889,1250,1543,0,al_cpl,al_cpl,al_cpl,340,414
16890,355,752,1,al_cpl,al_cpl,al_cpl,265,524
16891,795,219,0,al_cpl,al_cpl,al_cpl,49,482
16892,1017,1289,1,al_cpl,al_cpl,al_cpl,121,342
16893,1267,460,1,al_cpl,al_cpl,al_cpl,402,379
16894,717,1093,1,al_cpl,al_cpl,al_cpl,131,298
16895,902,1093,1,al_cpl,al_cpl,al_cpl,452,298
16896,687,1559,0,al_cpl,al_cpl,al_cpl,445,175
16897,1149,1317,0,al_cpl,al_cpl,al_cpl,58,418
16898,935,467,0,al_cpl,al_cpl,al_cpl,46,446
16899,874,866,0,al_cpl,al_cpl,al_cpl,245,41
16900,850,52,0,al_cpl,al_cpl,al_cpl,201,535
16901,808,1596,1,al_cpl,al_cpl,al_cpl,64,177
16902,1135,734,0,al_cpl,al_cpl,al_cpl,418,440
16903,393,1093,1,al_cpl,al_cpl,al_cpl,194,298
16904,704,1113,0,al_cpl,al_cpl,al_cpl,32,37
16905,1107,323,0,al_cpl,al_cpl,al_cpl,342,413
16906,1378,1559,0,al_cpl,al_cpl,al_cpl,177,175
16907,808,1289,1,al_cpl,al_cpl,al_cpl,64,342
16908,941,1240,0,al_cpl,al_cpl,al_cpl,298,17
16909,186,1502,1,al_cpl,al_cpl,al_cpl,522,210
16910,1034,760,0,al_cpl,al_cpl,al_cpl,330,68
16911,621,1332,1,al_cpl,al_cpl,al_cpl,376,369
16912,1125,1130,1,al_cpl,al_cpl,al_cpl,502,130
16913,1107,1556,0,al_cpl,al_cpl,al_cpl,342,417
16914,379,1596,0,al_cpl,al_cpl,al_cpl,455,177
16915,1287,1025,1,al_cpl,al_cpl,al_cpl,112,245
16916,1118,420,0,al_cpl,al_cpl,al_cpl,25,496
16917,288,1307,1,al_cpl,al_cpl,al_cpl,135,392
16918,941,1166,0,al_cpl,al_cpl,al_cpl,298,432
16919,687,1496,0,al_cpl,al_cpl,al_cpl,445,324
16920,621,1289,1,al_cpl,al_cpl,al_cpl,376,342
16921,941,1352,0,al_cpl,al_cpl,al_cpl,298,468
16922,379,1025,0,al_cpl,al_cpl,al_cpl,455,245
16923,680,1559,0,al_cpl,al_cpl,al_cpl,286,175
16924,1073,1370,0,al_cpl,al_cpl,al_cpl,17,312
16925,1146,1400,0,al_cpl,al_cpl,al_cpl,369,370
16926,1336,776,0,al_cpl,al_cpl,al_cpl,214,171
16927,577,1596,1,al_cpl,al_cpl,al_cpl,176,177
16928,1135,999,0,al_cpl,al_cpl,al_cpl,418,201
16929,324,929,0,al_cpl,al_cpl,al_cpl,397,398
16930,295,886,1,al_cpl,al_cpl,al_cpl,329,136
16931,1163,999,1,al_cpl,al_cpl,al_cpl,319,201
16932,941,1282,0,al_cpl,al_cpl,al_cpl,298,401
16933,1017,686,1,al_cpl,al_cpl,al_cpl,121,166
16934,448,1502,1,al_cpl,al_cpl,al_cpl,436,210
16935,167,1128,0,al_cpl,al_cpl,al_cpl,277,138
16936,935,1192,0,al_cpl,al_cpl,al_cpl,46,530
16937,635,1352,0,al_cpl,al_cpl,al_cpl,524,468
16938,852,999,1,al_cpl,al_cpl,al_cpl,252,201
16939,1285,460,0,al_cpl,al_cpl,al_cpl,324,379
16940,623,219,0,al_cpl,al_cpl,al_cpl,480,482
16941,941,858,0,al_cpl,al_cpl,al_cpl,298,113
16942,930,1093,1,al_cpl,al_cpl,al_cpl,137,298
16943,298,1093,1,al_cpl,al_cpl,al_cpl,157,298
16944,448,175,1,al_cpl,al_cpl,al_cpl,436,84
16945,941,1461,0,al_cpl,al_cpl,al_cpl,298,301
16946,1285,1559,0,al_cpl,al_cpl,al_cpl,324,175
16947,850,174,0,al_cpl,al_cpl,al_cpl,201,94
16948,1107,829,0,al_cpl,al_cpl,al_cpl,342,400
16949,1215,460,1,al_cpl,al_cpl,al_cpl,228,379
16950,139,1289,1,al_cpl,al_cpl,al_cpl,84,342
16951,304,1040,0,al_cpl,al_cpl,al_cpl,159,250
16952,583,175,0,al_cpl,al_cpl,al_cpl,166,84
16953,436,1289,1,al_cpl,al_cpl,al_cpl,503,342
16954,1051,1093,1,al_cpl,al_cpl,al_cpl,528,298
16955,941,1134,0,al_cpl,al_cpl,al_cpl,298,544
16956,708,1596,0,al_cpl,al_cpl,al_cpl,412,177
16957,996,1148,0,al_cpl,al_cpl,al_cpl,542,448
16958,1273,1289,1,al_cpl,al_cpl,al_cpl,39,342
16959,274,1301,1,al_cpl,al_cpl,al_cpl,413,25
16960,1077,752,1,al_cpl,al_cpl,al_cpl,253,524
16961,1344,1596,1,al_cpl,al_cpl,al_cpl,175,177
16962,1187,812,0,al_cpl,al_cpl,al_cpl,7,286
16963,247,208,1,al_cpl,al_cpl,al_cpl,10,8
16964,1287,1596,0,al_cpl,al_cpl,al_cpl,112,177
16965,482,81,1,al_cpl,al_cpl,al_cpl,79,276
16966,1017,1093,1,al_cpl,al_cpl,al_cpl,121,298
16967,157,760,0,al_cpl,al_cpl,al_cpl,234,68
16968,941,385,0,al_cpl,al_cpl,al_cpl,298,397
16969,255,684,0,al_cpl,al_cpl,al_cpl,133,167
16970,1255,1376,1,al_cpl,al_cpl,al_cpl,301,7
16971,581,323,0,al_cpl,al_cpl,al_cpl,167,413
16972,157,812,0,al_cpl,al_cpl,al_cpl,234,286
16973,137,1093,1,al_cpl,al_cpl,al_cpl,94,298
16974,157,1093,1,al_cpl,al_cpl,al_cpl,234,298
16975,929,1502,1,al_cpl,al_cpl,al_cpl,351,210
16976,436,686,1,al_cpl,al_cpl,al_cpl,503,166
16977,1107,739,0,al_cpl,al_cpl,al_cpl,342,480
16978,680,1093,1,al_cpl,al_cpl,al_cpl,286,298
16979,1051,1502,1,al_cpl,al_cpl,al_cpl,528,210
16980,210,1502,1,al_cpl,al_cpl,al_cpl,54,210
16981,379,57,0,al_cpl,al_cpl,al_cpl,455,348
16982,708,323,0,al_cpl,al_cpl,al_cpl,412,413
16983,941,25,0,al_cpl,al_cpl,al_cpl,298,435
16984,1250,1282,0,al_cpl,al_cpl,al_cpl,340,401
16985,298,523,0,al_cpl,al_cpl,al_cpl,157,436
16986,139,287,0,al_cpl,al_cpl,al_cpl,84,512
16987,1289,686,0,al_cpl,al_cpl,al_cpl,210,166
16988,795,1093,1,al_cpl,al_cpl,al_cpl,49,298
16989,358,1238,0,al_cpl,al_cpl,al_cpl,273,409
16990,786,752,1,al_cpl,al_cpl,al_cpl,398,524
16991,247,1025,1,al_cpl,al_cpl,al_cpl,10,245
16992,21,1093,1,al_cpl,al_cpl,al_cpl,435,298
16993,1118,293,0,al_cpl,al_cpl,al_cpl,25,10
16994,936,1569,0,al_cpl,al_cpl,al_cpl,380,387
16995,274,460,1,al_cpl,al_cpl,al_cpl,413,379
16996,1329,906,0,al_cpl,al_cpl,al_cpl,299,311
16997,941,765,0,al_cpl,al_cpl,al_cpl,298,279
16998,357,760,0,al_cpl,al_cpl,al_cpl,496,68
16999,233,1110,0,al_cpl,al_cpl,al_cpl,40,191
17000,1289,52,0,al_cpl,al_cpl,al_cpl,210,535
17001,931,1309,0,al_cpl,al_cpl,al_cpl,184,502
17002,391,866,0,al_cpl,al_cpl,al_cpl,379,41
17003,1025,1542,0,al_cpl,al_cpl,al_cpl,530,299
17004,1187,460,0,al_cpl,al_cpl,al_cpl,7,379
17005,832,1542,1,al_cpl,al_cpl,al_cpl,481,299
17006,304,1496,0,al_cpl,al_cpl,al_cpl,159,324
17007,232,448,1,al_cpl,al_cpl,al_cpl,251,457
17008,941,1309,0,al_cpl,al_cpl,al_cpl,298,502
17009,357,694,0,al_cpl,al_cpl,al_cpl,496,332
17010,1107,1481,0,al_cpl,al_cpl,al_cpl,342,39
17011,305,1527,1,al_cpl,al_cpl,al_cpl,16,361
17012,776,1102,0,al_cpl,al_cpl,al_cpl,95,55
17013,63,320,0,al_cpl,al_cpl,al_cpl,276,278
17014,752,349,0,al_cpl,al_cpl,al_cpl,136,329
17015,1336,1134,0,al_cpl,al_cpl,al_cpl,214,544
17016,482,334,1,al_cpl,al_cpl,al_cpl,79,53
17017,623,499,0,al_cpl,al_cpl,al_cpl,480,357
17018,1135,289,0,al_cpl,al_cpl,al_cpl,418,237
17019,353,175,0,al_cpl,al_cpl,al_cpl,531,84
17020,1107,1409,0,al_cpl,al_cpl,al_cpl,342,38
17021,244,202,0,al_cpl,al_cpl,al_cpl,512,277
17022,1122,1301,1,al_cpl,al_cpl,al_cpl,392,25
17023,808,1113,0,al_cpl,al_cpl,al_cpl,64,37
17024,850,1025,0,al_cpl,al_cpl,al_cpl,201,245
17025,1187,1461,0,al_cpl,al_cpl,al_cpl,7,301
17026,776,352,0,al_cpl,al_cpl,al_cpl,95,157
17027,729,280,0,al_cpl,al_cpl,al_cpl,41,40
17028,63,1128,0,al_cpl,al_cpl,al_cpl,276,138
17029,1166,1240,1,al_cpl,al_cpl,al_cpl,468,17
17030,1336,320,0,al_cpl,al_cpl,al_cpl,214,278
17031,1062,686,1,al_cpl,al_cpl,al_cpl,9,166
17032,583,1376,0,al_cpl,al_cpl,al_cpl,166,7
17033,358,610,0,al_cpl,al_cpl,al_cpl,273,241
17034,874,460,0,al_cpl,al_cpl,al_cpl,245,379
17035,843,1192,1,al_cpl,al_cpl,al_cpl,381,530
17036,1269,418,0,al_cpl,al_cpl,al_cpl,478,265
17037,1122,1289,1,al_cpl,al_cpl,al_cpl,392,342
17038,936,364,0,al_cpl,al_cpl,al_cpl,380,358
17039,1088,320,0,al_cpl,al_cpl,al_cpl,51,278
17040,1171,460,1,al_cpl,al_cpl,al_cpl,203,379
17041,808,837,1,al_cpl,al_cpl,al_cpl,64,32
17042,930,1502,1,al_cpl,al_cpl,al_cpl,137,210
17043,795,302,0,al_cpl,al_cpl,al_cpl,49,133
17044,646,460,0,al_cpl,al_cpl,al_cpl,279,379
17045,670,1093,1,al_cpl,al_cpl,al_cpl,26,298
17046,372,999,1,al_cpl,al_cpl,al_cpl,274,201
17047,1135,1357,0,al_cpl,al_cpl,al_cpl,418,203
17048,357,293,0,al_cpl,al_cpl,al_cpl,496,10
17049,157,1440,1,al_cpl,al_cpl,al_cpl,234,165
17050,1135,192,0,al_cpl,al_cpl,al_cpl,418,91
17051,1135,1130,0,al_cpl,al_cpl,al_cpl,418,130
17052,58,1289,1,al_cpl,al_cpl,al_cpl,280,342
17053,100,1093,1,al_cpl,al_cpl,al_cpl,499,298
17054,477,1496,0,al_cpl,al_cpl,al_cpl,65,324
17055,1108,765,0,al_cpl,al_cpl,al_cpl,114,279
17056,955,1496,1,al_cpl,al_cpl,al_cpl,37,324
17057,1034,812,0,al_cpl,al_cpl,al_cpl,330,286
17058,644,320,0,al_cpl,al_cpl,al_cpl,68,278
17059,1025,39,0,al_cpl,al_cpl,al_cpl,530,338
17060,100,1241,0,al_cpl,al_cpl,al_cpl,499,160
17061,281,287,0,al_cpl,al_cpl,al_cpl,53,512
17062,44,1551,1,al_cpl,al_cpl,al_cpl,535,214
17063,708,1025,0,al_cpl,al_cpl,al_cpl,412,245
17064,635,1413,0,al_cpl,al_cpl,al_cpl,524,523
17065,1135,798,0,al_cpl,al_cpl,al_cpl,418,29
17066,304,684,0,al_cpl,al_cpl,al_cpl,159,167
17067,1118,192,0,al_cpl,al_cpl,al_cpl,25,91
17068,1118,1113,0,al_cpl,al_cpl,al_cpl,25,37
17069,955,1569,0,al_cpl,al_cpl,al_cpl,37,387
17070,1118,1307,0,al_cpl,al_cpl,al_cpl,25,392
17071,583,1440,1,al_cpl,al_cpl,al_cpl,166,165
17072,557,1093,1,al_cpl,al_cpl,al_cpl,393,298
17073,941,866,0,al_cpl,al_cpl,al_cpl,298,41
17074,1166,202,1,al_cpl,al_cpl,al_cpl,468,277
17075,1021,1130,0,al_cpl,al_cpl,al_cpl,239,130
17076,524,284,0,al_cpl,al_cpl,al_cpl,293,300
17077,941,752,0,al_cpl,al_cpl,al_cpl,298,524
17078,1218,752,1,al_cpl,al_cpl,al_cpl,523,524
17079,487,1289,1,al_cpl,al_cpl,al_cpl,11,342
17080,971,760,0,al_cpl,al_cpl,al_cpl,130,68
17081,776,1216,0,al_cpl,al_cpl,al_cpl,95,528
17082,281,418,0,al_cpl,al_cpl,al_cpl,53,265
17083,1344,1301,1,al_cpl,al_cpl,al_cpl,175,25
17084,852,1123,0,al_cpl,al_cpl,al_cpl,252,243
17085,1289,1413,0,al_cpl,al_cpl,al_cpl,210,523
17086,717,1289,1,al_cpl,al_cpl,al_cpl,131,342
17087,941,1453,0,al_cpl,al_cpl,al_cpl,298,377
17088,244,1093,1,al_cpl,al_cpl,al_cpl,512,298
17089,1077,999,1,al_cpl,al_cpl,al_cpl,253,201
17090,941,1413,0,al_cpl,al_cpl,al_cpl,298,523
17091,1077,385,0,al_cpl,al_cpl,al_cpl,253,397
17092,1187,798,0,al_cpl,al_cpl,al_cpl,7,29
17093,240,1542,1,al_cpl,al_cpl,al_cpl,300,299
17094,1135,293,0,al_cpl,al_cpl,al_cpl,418,10
17095,581,842,0,al_cpl,al_cpl,al_cpl,167,412
17096,1203,1332,1,al_cpl,al_cpl,al_cpl,370,369
17097,1289,1354,0,al_cpl,al_cpl,al_cpl,210,207
17098,390,1236,0,al_cpl,al_cpl,al_cpl,156,441
17099,458,1093,1,al_cpl,al_cpl,al_cpl,366,298
17100,795,1596,0,al_cpl,al_cpl,al_cpl,49,177
17101,391,1496,1,al_cpl,al_cpl,al_cpl,379,324
17102,44,320,0,al_cpl,al_cpl,al_cpl,535,278
17103,1135,886,0,al_cpl,al_cpl,al_cpl,418,136
17104,1241,684,0,al_cpl,al_cpl,al_cpl,165,167
17105,1044,1093,1,al_cpl,al_cpl,al_cpl,325,298
17106,1021,999,0,al_cpl,al_cpl,al_cpl,239,201
17107,850,776,0,al_cpl,al_cpl,al_cpl,201,171
17108,379,760,0,al_cpl,al_cpl,al_cpl,455,68
17109,63,334,0,al_cpl,al_cpl,al_cpl,276,53
17110,971,853,0,al_cpl,al_cpl,al_cpl,130,131
17111,941,193,0,al_cpl,al_cpl,al_cpl,298,234
17112,1149,1040,0,al_cpl,al_cpl,al_cpl,58,250
17113,1289,363,0,al_cpl,al_cpl,al_cpl,210,16
17114,1107,175,0,al_cpl,al_cpl,al_cpl,342,84
17115,850,686,0,al_cpl,al_cpl,al_cpl,201,166
17116,1034,1025,0,al_cpl,al_cpl,al_cpl,330,245
17117,1255,1542,1,al_cpl,al_cpl,al_cpl,301,299
17118,935,1481,0,al_cpl,al_cpl,al_cpl,46,39
17119,941,192,0,al_cpl,al_cpl,al_cpl,298,91
17120,1118,552,0,al_cpl,al_cpl,al_cpl,25,498
17121,1122,1496,1,al_cpl,al_cpl,al_cpl,392,324
17122,157,1596,0,al_cpl,al_cpl,al_cpl,234,177
17123,1255,1301,1,al_cpl,al_cpl,al_cpl,301,25
17124,902,1110,0,al_cpl,al_cpl,al_cpl,452,191
17125,1336,1317,0,al_cpl,al_cpl,al_cpl,214,418
17126,910,1502,1,al_cpl,al_cpl,al_cpl,352,210
17127,1273,460,1,al_cpl,al_cpl,al_cpl,39,379
17128,936,1498,1,al_cpl,al_cpl,al_cpl,380,112
17129,1344,1093,1,al_cpl,al_cpl,al_cpl,175,298
17130,155,1289,1,al_cpl,al_cpl,al_cpl,91,342
17131,708,760,0,al_cpl,al_cpl,al_cpl,412,68
17132,1135,268,0,al_cpl,al_cpl,al_cpl,418,0
17133,935,1159,0,al_cpl,al_cpl,al_cpl,46,542
17134,1378,798,0,al_cpl,al_cpl,al_cpl,177,29
17135,649,1093,1,al_cpl,al_cpl,al_cpl,462,298
17136,731,1542,1,al_cpl,al_cpl,al_cpl,117,299
17137,1107,940,0,al_cpl,al_cpl,al_cpl,342,49
17138,244,999,1,al_cpl,al_cpl,al_cpl,512,201
17139,1285,1289,1,al_cpl,al_cpl,al_cpl,324,342
17140,312,1093,1,al_cpl,al_cpl,al_cpl,297,298
17141,247,798,0,al_cpl,al_cpl,al_cpl,10,29
17142,776,97,0,al_cpl,al_cpl,al_cpl,95,52
17143,935,1093,1,al_cpl,al_cpl,al_cpl,46,298
17144,155,1307,1,al_cpl,al_cpl,al_cpl,91,392
17145,1107,886,0,al_cpl,al_cpl,al_cpl,342,136
17146,955,1596,1,al_cpl,al_cpl,al_cpl,37,177
17147,1107,1596,0,al_cpl,al_cpl,al_cpl,342,177
17148,274,842,1,al_cpl,al_cpl,al_cpl,413,412
17149,1262,1093,1,al_cpl,al_cpl,al_cpl,349,298
17150,316,1332,1,al_cpl,al_cpl,al_cpl,69,369
17151,696,1551,0,al_cpl,al_cpl,al_cpl,400,214
17152,372,421,1,al_cpl,al_cpl,al_cpl,274,273
17153,874,364,0,al_cpl,al_cpl,al_cpl,245,358
17154,1069,1496,1,al_cpl,al_cpl,al_cpl,441,324
17155,583,1357,0,al_cpl,al_cpl,al_cpl,166,203
17156,1021,1376,0,al_cpl,al_cpl,al_cpl,239,7
17157,1088,1001,0,al_cpl,al_cpl,al_cpl,51,252
17158,134,1400,0,al_cpl,al_cpl,al_cpl,30,370
17159,448,575,0,al_cpl,al_cpl,al_cpl,436,231
17160,1135,1006,0,al_cpl,al_cpl,al_cpl,418,115
17161,225,1289,1,al_cpl,al_cpl,al_cpl,0,342
17162,766,447,1,al_cpl,al_cpl,al_cpl,454,455
17163,1241,1179,0,al_cpl,al_cpl,al_cpl,165,121
17164,1146,363,0,al_cpl,al_cpl,al_cpl,369,16
17165,271,1502,1,al_cpl,al_cpl,al_cpl,278,210
17166,583,760,0,al_cpl,al_cpl,al_cpl,166,68
17167,324,219,0,al_cpl,al_cpl,al_cpl,397,482
17168,1378,1113,0,al_cpl,al_cpl,al_cpl,177,37
17169,337,1289,1,al_cpl,al_cpl,al_cpl,356,342
17170,581,447,0,al_cpl,al_cpl,al_cpl,167,455
17171,1166,1338,1,al_cpl,al_cpl,al_cpl,468,374
17172,1329,331,0,al_cpl,al_cpl,al_cpl,299,254
17173,247,1376,1,al_cpl,al_cpl,al_cpl,10,7
17174,477,760,0,al_cpl,al_cpl,al_cpl,65,68
17175,708,385,0,al_cpl,al_cpl,al_cpl,412,397
17176,687,1113,0,al_cpl,al_cpl,al_cpl,445,37
17177,794,760,0,al_cpl,al_cpl,al_cpl,411,68
17178,1122,655,0,al_cpl,al_cpl,al_cpl,392,393
17179,488,1148,0,al_cpl,al_cpl,al_cpl,231,448
17180,1269,202,0,al_cpl,al_cpl,al_cpl,478,277
17181,670,1301,1,al_cpl,al_cpl,al_cpl,26,25
17182,973,460,0,al_cpl,al_cpl,al_cpl,544,379
17183,274,1496,1,al_cpl,al_cpl,al_cpl,413,324
17184,1118,1376,0,al_cpl,al_cpl,al_cpl,25,7
17185,1149,447,1,al_cpl,al_cpl,al_cpl,58,455
17186,941,679,0,al_cpl,al_cpl,al_cpl,298,176
17187,380,279,0,al_cpl,al_cpl,al_cpl,457,251
17188,1118,323,0,al_cpl,al_cpl,al_cpl,25,413
17189,891,467,0,al_cpl,al_cpl,al_cpl,250,446
17190,941,829,0,al_cpl,al_cpl,al_cpl,298,400
17191,1289,514,0,al_cpl,al_cpl,al_cpl,210,503
17192,1108,417,0,al_cpl,al_cpl,al_cpl,114,531
17193,63,352,0,al_cpl,al_cpl,al_cpl,276,157
17194,1079,760,1,al_cpl,al_cpl,al_cpl,67,68
17195,1118,284,0,al_cpl,al_cpl,al_cpl,25,300
17196,1378,1093,1,al_cpl,al_cpl,al_cpl,177,298
17197,295,1289,1,al_cpl,al_cpl,al_cpl,329,342
17198,281,1083,0,al_cpl,al_cpl,al_cpl,53,137
17199,635,1477,0,al_cpl,al_cpl,al_cpl,524,478
17200,78,5,1,al_cpl,al_cpl,al_cpl,460,193
17201,274,1089,0,al_cpl,al_cpl,al_cpl,413,380
17202,752,842,0,al_cpl,al_cpl,al_cpl,136,412
17203,172,72,0,al_cpl,al_cpl,al_cpl,8,280
17204,1287,1376,1,al_cpl,al_cpl,al_cpl,112,7
17205,167,1352,0,al_cpl,al_cpl,al_cpl,277,468
17206,583,514,0,al_cpl,al_cpl,al_cpl,166,503
17207,372,1088,1,al_cpl,al_cpl,al_cpl,274,46
