conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind,fileB
1118,679,0,al_cpl,al_cpl,25,176,al_cpl
1118,1461,0,al_cpl,al_cpl,25,301,al_cpl
1118,1113,0,al_cpl,al_cpl,25,37,al_cpl
1118,1596,0,al_cpl,al_cpl,25,177,al_cpl
1118,1410,0,al_cpl,al_cpl,25,228,al_cpl
1118,343,0,al_cpl,al_cpl,25,135,al_cpl
1118,1376,0,al_cpl,al_cpl,25,7,al_cpl
1118,812,0,al_cpl,al_cpl,25,286,al_cpl
1118,1241,0,al_cpl,al_cpl,25,160,al_cpl
1118,284,0,al_cpl,al_cpl,25,300,al_cpl
1118,280,0,al_cpl,al_cpl,25,40,al_cpl
1118,853,0,al_cpl,al_cpl,25,131,al_cpl
1118,1498,0,al_cpl,al_cpl,25,112,al_cpl
1118,1006,0,al_cpl,al_cpl,25,115,al_cpl
1118,293,0,al_cpl,al_cpl,25,10,al_cpl
1119,1044,0,moocDSA,mooc,331,439,mooc
1119,26,0,moocDSA,mooc,331,189,mooc
1119,214,0,moocDSA,mooc,331,281,mooc
1119,1314,0,moocDSA,mooc,331,40,mooc
1119,636,0,moocDSA,mooc,331,210,mooc
1119,188,0,moocDSA,mooc,331,178,mooc
1120,214,0,moocDSA,mooc,83,281,mooc
1120,188,0,moocDSA,mooc,83,178,mooc
1120,636,0,moocDSA,mooc,83,210,mooc
1120,815,0,moocDSA,mooc,83,242,mooc
1121,455,0,moocML,mooc,402,285,mooc
1121,1360,0,moocML,mooc,402,310,mooc
1122,1301,1,al_cpl,al_cpl,392,25,al_cpl
1122,655,0,al_cpl,al_cpl,392,393,al_cpl
1122,1289,1,al_cpl,al_cpl,392,342,al_cpl
1122,343,0,al_cpl,al_cpl,392,135,al_cpl
1123,1382,0,moocDSA,mooc,66,76,mooc
1123,1021,0,moocDSA,mooc,66,340,mooc
1123,107,0,moocDSA,mooc,66,240,mooc
1123,726,0,moocDSA,mooc,66,20,mooc
1124,762,1,drive,drive,301,760,drive
1124,1520,0,drive,drive,301,709,drive
1124,992,0,drive,drive,301,723,drive
1125,1496,1,al_cpl,al_cpl,502,324,al_cpl
1125,1025,1,al_cpl,al_cpl,502,245,al_cpl
1125,1498,1,al_cpl,al_cpl,502,112,al_cpl
1125,1089,1,al_cpl,al_cpl,502,380,al_cpl
1125,364,0,al_cpl,al_cpl,502,358,al_cpl
1125,1130,1,al_cpl,al_cpl,502,130,al_cpl
1125,1093,1,al_cpl,al_cpl,502,298,al_cpl
1125,208,1,pseudo,al_cpl,280,8,al_cpl
1125,1301,1,al_cpl,al_cpl,502,25,al_cpl
1125,745,0,pseudo,al_cpl,339,324,mooc
1125,1289,1,al_cpl,al_cpl,502,342,al_cpl
1126,1190,0,drive,drive,70,839,drive
1126,1572,1,drive,drive,70,387,drive
1126,942,0,drive,drive,70,288,drive
1126,1181,0,drive,drive,70,867,drive
1126,215,0,drive,drive,70,509,drive
1126,137,1,drive,drive,70,902,drive
1126,204,0,drive,drive,70,859,drive
1127,797,1,drive,drive,2,443,drive
1127,742,1,drive,drive,2,439,drive
1127,1222,0,drive,drive,2,446,drive
1127,584,0,drive,drive,2,98,drive
1128,1258,1,al_cpl,al_cpl,456,321,al_cpl
1128,1054,1,al_cpl,al_cpl,456,161,al_cpl
1128,588,1,al_cpl,al_cpl,456,539,al_cpl
1128,597,1,al_cpl,al_cpl,456,476,al_cpl
1128,745,0,pseudo,al_cpl,339,324,mooc
1128,369,0,pseudo,al_cpl,272,237,mooc
1128,1404,1,pseudo,al_cpl,193,365,al_cpl
1128,1093,1,pseudo,al_cpl,435,298,al_cpl
1129,603,0,pseudo,al_cpl,401,107,mooc
1129,1453,1,al_cpl,al_cpl,180,377,al_cpl
1129,202,1,al_cpl,al_cpl,180,277,al_cpl
1129,1363,1,al_cpl,al_cpl,180,139,al_cpl
1129,1502,1,al_cpl,al_cpl,180,210,al_cpl
1129,392,1,al_cpl,al_cpl,180,518,al_cpl
1129,86,1,al_cpl,al_cpl,180,248,al_cpl
1129,1338,1,al_cpl,al_cpl,180,374,al_cpl
1129,1062,0,pseudo,al_cpl,272,118,mooc
1129,1343,1,pseudo,al_cpl,378,534,al_cpl
1129,81,1,pseudo,al_cpl,435,276,al_cpl
1129,1093,1,pseudo,al_cpl,435,298,al_cpl
1129,745,0,pseudo,al_cpl,339,324,mooc
1130,660,0,al_cpl,al_cpl,383,272,al_cpl
1130,624,1,al_cpl,al_cpl,383,391,al_cpl
1130,879,1,al_cpl,al_cpl,383,74,al_cpl
1130,647,0,al_cpl,al_cpl,383,34,al_cpl
1130,247,0,al_cpl,al_cpl,383,488,al_cpl
1130,876,0,al_cpl,al_cpl,383,27,al_cpl
1130,1546,0,al_cpl,al_cpl,383,35,al_cpl
1130,1277,0,al_cpl,al_cpl,383,315,al_cpl
1131,1489,0,moocDSA,mooc,40,400,mooc
1131,9,1,moocDSA,mooc,40,151,mooc
1131,636,0,moocDSA,mooc,40,210,mooc
1131,1414,1,moocDSA,mooc,40,274,mooc
1131,815,1,moocDSA,mooc,40,242,mooc
1131,251,0,moocDSA,mooc,40,23,mooc
1131,1175,0,moocDSA,mooc,40,333,mooc
1131,7,0,moocDSA,mooc,40,86,mooc
1131,1471,1,moocDSA,mooc,40,335,mooc
1131,1291,1,moocDSA,mooc,40,290,mooc
1131,1303,1,moocDSA,mooc,40,83,mooc
1131,26,1,moocDSA,mooc,40,189,mooc
1131,484,0,moocDSA,mooc,40,297,mooc
1131,1194,1,moocDSA,mooc,40,208,mooc
1131,1364,1,pseudo,mooc,427,486,al_cpl
1131,855,1,pseudo,mooc,401,417,mooc
1131,1289,1,pseudo,mooc,280,342,al_cpl
1131,887,0,moocDSA,mooc,40,360,mooc
1131,509,0,pseudo,mooc,298,383,mooc
1131,673,0,pseudo,mooc,270,29,mooc
1131,1013,0,moocDSA,mooc,40,319,mooc
1131,422,1,moocDSA,mooc,40,22,mooc
1131,1067,0,pseudo,mooc,326,81,mooc
1132,45,1,drive,drive,101,23,drive
1132,1283,0,drive,drive,101,442,drive
1133,190,0,moocDSA,mooc,346,114,mooc
1133,1175,0,moocDSA,mooc,346,333,mooc
1133,1042,1,moocDSA,mooc,346,25,mooc
1133,1135,0,moocDSA,mooc,346,317,mooc
1133,705,0,moocDSA,mooc,346,70,mooc
1133,596,0,moocDSA,mooc,346,90,mooc
1133,1328,0,moocDSA,mooc,346,288,mooc
1133,1443,0,moocDSA,mooc,346,436,mooc
1133,415,0,moocDSA,mooc,346,37,mooc
1133,1106,1,moocDSA,mooc,346,252,mooc
1133,920,0,moocDSA,mooc,346,320,mooc
1133,1269,0,moocDSA,mooc,346,175,mooc
1133,483,1,moocDSA,mooc,346,286,mooc
1133,872,0,moocDSA,mooc,346,260,mooc
1133,259,1,moocDSA,mooc,346,127,mooc
1133,1171,0,moocDSA,mooc,346,99,mooc
1133,1411,0,moocDSA,mooc,346,393,mooc
1133,198,1,moocDSA,mooc,346,418,mooc
1133,923,0,moocDSA,mooc,346,419,mooc
1133,1013,0,moocDSA,mooc,346,319,mooc
1133,1225,0,moocDSA,mooc,346,305,mooc
1133,593,0,moocDSA,mooc,346,62,mooc
1133,864,0,moocDSA,mooc,346,164,mooc
1133,251,0,moocDSA,mooc,346,23,mooc
1133,1462,0,moocDSA,mooc,346,143,mooc
1133,1213,0,moocDSA,mooc,346,303,mooc
1133,750,1,moocDSA,mooc,346,156,mooc
1133,531,0,moocDSA,mooc,346,379,mooc
1133,1314,0,moocDSA,mooc,346,40,mooc
1133,573,0,moocDSA,mooc,346,318,mooc
1133,504,1,moocDSA,mooc,346,390,mooc
1133,815,0,moocDSA,mooc,346,242,mooc
1133,1170,0,moocDSA,mooc,346,116,mooc
1133,482,0,moocDSA,mooc,346,206,mooc
1133,658,1,moocDSA,mooc,346,356,mooc
1133,108,1,moocDSA,mooc,346,190,mooc
1133,1194,0,moocDSA,mooc,346,208,mooc
1133,1377,0,moocDSA,mooc,346,154,mooc
1133,861,1,moocDSA,mooc,346,375,mooc
1133,1486,0,moocDSA,mooc,346,280,mooc
1133,1173,0,moocDSA,mooc,346,165,mooc
1133,852,0,pseudo,mooc,339,48,mooc
1133,1033,1,pseudo,mooc,98,99,al_cpl
1134,134,0,moocML,mooc,196,51,mooc
1134,124,0,moocML,mooc,196,397,mooc
1135,899,0,al_cpl,al_cpl,418,454,al_cpl
1135,1596,0,al_cpl,al_cpl,418,177,al_cpl
1135,821,0,al_cpl,al_cpl,418,445,al_cpl
1135,812,0,al_cpl,al_cpl,418,286,al_cpl
1135,447,0,al_cpl,al_cpl,418,455,al_cpl
1135,1110,0,al_cpl,al_cpl,418,191,al_cpl
1135,1134,0,al_cpl,al_cpl,418,544,al_cpl
1135,81,0,al_cpl,al_cpl,418,276,al_cpl
1135,57,0,al_cpl,al_cpl,418,348,al_cpl
1135,671,0,al_cpl,al_cpl,418,179,al_cpl
1135,866,0,al_cpl,al_cpl,418,41,al_cpl
1135,1084,0,al_cpl,al_cpl,418,184,al_cpl
1135,268,0,al_cpl,al_cpl,418,0,al_cpl
1135,937,0,al_cpl,al_cpl,418,411,al_cpl
1135,448,0,al_cpl,al_cpl,418,457,al_cpl
1135,999,0,al_cpl,al_cpl,418,201,al_cpl
1135,1556,0,al_cpl,al_cpl,418,417,al_cpl
1135,734,0,al_cpl,al_cpl,418,440,al_cpl
1135,175,0,al_cpl,al_cpl,418,84,al_cpl
1135,1282,0,al_cpl,al_cpl,418,401,al_cpl
1135,1427,0,al_cpl,al_cpl,418,302,al_cpl
1135,1199,0,al_cpl,al_cpl,418,330,al_cpl
1135,694,0,al_cpl,al_cpl,418,332,al_cpl
1135,1473,0,al_cpl,al_cpl,418,402,al_cpl
1135,1289,1,al_cpl,al_cpl,418,342,al_cpl
1135,1006,0,al_cpl,al_cpl,418,115,al_cpl
1135,886,0,al_cpl,al_cpl,418,136,al_cpl
1135,1357,0,al_cpl,al_cpl,418,203,al_cpl
1135,580,0,al_cpl,al_cpl,418,296,al_cpl
1135,1238,0,al_cpl,al_cpl,418,409,al_cpl
1135,560,0,al_cpl,al_cpl,418,65,al_cpl
1135,776,0,al_cpl,al_cpl,418,171,al_cpl
1135,1216,0,al_cpl,al_cpl,418,528,al_cpl
1135,280,0,al_cpl,al_cpl,418,40,al_cpl
1135,420,0,al_cpl,al_cpl,418,496,al_cpl
1135,767,0,al_cpl,al_cpl,418,462,al_cpl
1135,320,0,al_cpl,al_cpl,418,278,al_cpl
1135,289,0,al_cpl,al_cpl,418,237,al_cpl
1135,293,0,al_cpl,al_cpl,418,10,al_cpl
1135,990,0,al_cpl,al_cpl,418,381,al_cpl
1135,765,0,al_cpl,al_cpl,418,279,al_cpl
1135,1496,0,al_cpl,al_cpl,418,324,al_cpl
1135,686,0,al_cpl,al_cpl,418,166,al_cpl
1135,684,0,al_cpl,al_cpl,418,167,al_cpl
1135,1040,0,al_cpl,al_cpl,418,250,al_cpl
1135,1376,0,al_cpl,al_cpl,418,7,al_cpl
1136,227,1,drive,drive,397,868,drive
1136,924,1,drive,drive,397,845,drive
1136,1321,1,drive,drive,397,856,drive
1137,87,0,al_cpl,al_cpl,128,2,al_cpl
1137,1240,0,al_cpl,al_cpl,128,17,al_cpl
1137,300,0,al_cpl,al_cpl,128,308,al_cpl
1137,1528,0,al_cpl,al_cpl,128,229,al_cpl
1137,510,0,al_cpl,al_cpl,128,127,al_cpl
1137,1408,0,al_cpl,al_cpl,128,155,al_cpl
1137,295,0,al_cpl,al_cpl,128,354,al_cpl
1137,46,0,al_cpl,al_cpl,128,519,al_cpl
1137,988,0,al_cpl,al_cpl,128,61,al_cpl
1137,1049,0,al_cpl,al_cpl,128,471,al_cpl
1137,179,0,al_cpl,al_cpl,128,119,al_cpl
1137,994,0,al_cpl,al_cpl,128,198,al_cpl
1137,579,0,al_cpl,al_cpl,128,146,al_cpl
1137,908,0,al_cpl,al_cpl,128,153,al_cpl
1137,1581,0,al_cpl,al_cpl,128,270,al_cpl
1137,147,0,al_cpl,al_cpl,128,504,al_cpl
1137,555,0,al_cpl,al_cpl,128,521,al_cpl
1137,693,0,al_cpl,al_cpl,128,289,al_cpl
1137,430,0,al_cpl,al_cpl,128,466,al_cpl
1137,1126,0,al_cpl,al_cpl,128,384,al_cpl
1137,160,0,al_cpl,al_cpl,128,247,al_cpl
1137,478,0,al_cpl,al_cpl,128,217,al_cpl
1137,43,0,al_cpl,al_cpl,128,144,al_cpl
1137,1384,0,al_cpl,al_cpl,128,15,al_cpl
1137,1061,0,al_cpl,al_cpl,128,469,al_cpl
1137,1553,0,al_cpl,al_cpl,128,145,al_cpl
1137,712,0,al_cpl,al_cpl,128,62,al_cpl
1137,940,0,al_cpl,al_cpl,128,49,al_cpl
1137,336,0,al_cpl,al_cpl,128,294,al_cpl
1137,538,0,al_cpl,al_cpl,128,134,al_cpl
1137,1146,0,al_cpl,al_cpl,128,333,al_cpl
1137,1054,0,al_cpl,al_cpl,128,161,al_cpl
1137,1508,0,al_cpl,al_cpl,128,126,al_cpl
1137,1280,0,al_cpl,al_cpl,128,407,al_cpl
1137,1387,0,al_cpl,al_cpl,128,423,al_cpl
1137,175,0,al_cpl,al_cpl,128,84,al_cpl
1137,447,0,al_cpl,al_cpl,128,455,al_cpl
1137,807,0,al_cpl,al_cpl,128,23,al_cpl
1137,25,0,al_cpl,al_cpl,128,435,al_cpl
1137,385,0,al_cpl,al_cpl,128,397,al_cpl
1137,408,0,al_cpl,al_cpl,128,216,al_cpl
1137,144,0,al_cpl,al_cpl,128,510,al_cpl
1137,1019,0,al_cpl,al_cpl,128,479,al_cpl
1137,115,0,al_cpl,al_cpl,128,170,al_cpl
1137,1312,0,al_cpl,al_cpl,128,456,al_cpl
1137,5,0,al_cpl,al_cpl,128,193,al_cpl
1137,1556,0,al_cpl,al_cpl,128,417,al_cpl
1137,790,0,al_cpl,al_cpl,128,322,al_cpl
1137,1258,0,al_cpl,al_cpl,128,321,al_cpl
1137,1527,0,al_cpl,al_cpl,128,361,al_cpl
1137,372,0,al_cpl,al_cpl,128,533,al_cpl
1137,1503,0,al_cpl,al_cpl,128,426,al_cpl
1137,918,0,al_cpl,al_cpl,128,304,al_cpl
1137,704,0,al_cpl,al_cpl,128,434,al_cpl
1137,315,0,al_cpl,al_cpl,128,240,al_cpl
1137,690,0,al_cpl,al_cpl,128,168,al_cpl
1137,411,0,al_cpl,al_cpl,128,266,al_cpl
1137,83,0,al_cpl,al_cpl,128,124,al_cpl
1137,508,0,al_cpl,al_cpl,128,56,al_cpl
1137,473,0,al_cpl,al_cpl,128,78,al_cpl
1137,81,0,al_cpl,al_cpl,128,276,al_cpl
1137,334,0,al_cpl,al_cpl,128,53,al_cpl
1137,801,0,al_cpl,al_cpl,128,428,al_cpl
1137,475,0,al_cpl,al_cpl,128,404,al_cpl
1137,734,0,al_cpl,al_cpl,128,440,al_cpl
1137,1183,0,al_cpl,al_cpl,128,442,al_cpl
1137,597,0,al_cpl,al_cpl,128,476,al_cpl
1137,187,0,al_cpl,al_cpl,128,394,al_cpl
1137,262,0,al_cpl,al_cpl,128,459,al_cpl
1137,1554,0,al_cpl,al_cpl,128,355,al_cpl
1137,1115,0,al_cpl,al_cpl,128,313,al_cpl
1137,999,0,al_cpl,al_cpl,128,201,al_cpl
1137,586,0,al_cpl,al_cpl,128,120,al_cpl
1137,1445,0,al_cpl,al_cpl,128,47,al_cpl
1137,1138,0,al_cpl,al_cpl,128,433,al_cpl
1137,1161,0,al_cpl,al_cpl,128,421,al_cpl
1137,1174,0,al_cpl,al_cpl,128,246,al_cpl
1137,694,0,al_cpl,al_cpl,128,332,al_cpl
1138,713,1,drive,drive,424,451,drive
1139,572,0,drive,drive,20,454,drive
1139,1046,0,drive,drive,20,447,drive
1139,122,1,drive,drive,20,455,drive
1139,245,0,drive,drive,20,449,drive
1140,733,0,al_cpl,al_cpl,141,373,al_cpl
1140,369,0,pseudo,al_cpl,272,237,mooc
1140,745,0,pseudo,al_cpl,339,324,mooc
1140,1289,1,pseudo,al_cpl,280,342,al_cpl
1140,1093,1,pseudo,al_cpl,435,298,al_cpl
1140,588,0,al_cpl,al_cpl,141,539,al_cpl
1140,1404,1,al_cpl,al_cpl,141,365,al_cpl
1140,1589,0,al_cpl,al_cpl,141,186,al_cpl
1140,1528,0,al_cpl,al_cpl,141,229,al_cpl
1140,183,0,al_cpl,al_cpl,141,195,al_cpl
1140,785,0,al_cpl,al_cpl,141,494,al_cpl
1140,954,1,al_cpl,al_cpl,141,110,al_cpl
1140,5,1,al_cpl,al_cpl,141,193,al_cpl
1141,346,0,al_cpl,al_cpl,232,282,al_cpl
1142,1289,1,pseudo,mooc,280,342,al_cpl
1142,509,0,pseudo,mooc,298,383,mooc
1142,426,0,moocML,mooc,169,429,mooc
1142,1403,0,moocML,mooc,169,135,mooc
1142,1360,0,moocML,mooc,169,310,mooc
1142,281,0,moocML,mooc,169,157,mooc
1142,616,0,moocML,mooc,169,28,mooc
1142,17,0,moocML,mooc,169,256,mooc
1142,944,0,moocML,mooc,169,409,mooc
1142,814,0,moocML,mooc,169,366,mooc
1142,158,1,moocML,mooc,169,74,mooc
1142,283,0,moocML,mooc,169,88,mooc
1142,1039,0,moocML,mooc,169,38,mooc
1142,562,0,moocML,mooc,169,389,mooc
1142,1205,0,moocML,mooc,169,430,mooc
1143,36,0,moocDSA,mooc,288,244,mooc
1144,799,0,moocML,mooc,233,198,mooc
1144,1548,0,moocML,mooc,233,347,mooc
1144,885,0,moocML,mooc,233,314,mooc
1144,981,0,moocML,mooc,233,96,mooc
1144,1062,0,moocML,mooc,233,118,mooc
1144,1422,0,moocML,mooc,233,42,mooc
1144,181,0,moocML,mooc,233,53,mooc
1144,58,0,moocML,mooc,233,401,mooc
1144,1536,0,moocML,mooc,233,350,mooc
1144,616,0,moocML,mooc,233,28,mooc
1144,944,0,moocML,mooc,233,409,mooc
1144,662,0,moocML,mooc,233,80,mooc
1144,437,0,moocML,mooc,233,173,mooc
1145,1099,1,drive,drive,338,743,drive
1145,1253,0,drive,drive,338,745,drive
1145,402,1,drive,drive,338,756,drive
1146,614,0,al_cpl,al_cpl,369,509,al_cpl
1146,940,0,al_cpl,al_cpl,369,49,al_cpl
1146,238,0,al_cpl,al_cpl,369,22,al_cpl
1146,25,0,al_cpl,al_cpl,369,435,al_cpl
1146,1338,0,al_cpl,al_cpl,369,374,al_cpl
1146,1082,0,al_cpl,al_cpl,369,351,al_cpl
1146,167,0,al_cpl,al_cpl,369,525,al_cpl
1146,363,0,al_cpl,al_cpl,369,16,al_cpl
1146,761,0,al_cpl,al_cpl,369,396,al_cpl
1146,295,0,al_cpl,al_cpl,369,354,al_cpl
1146,81,0,al_cpl,al_cpl,369,276,al_cpl
1146,737,0,al_cpl,al_cpl,369,376,al_cpl
1146,377,0,al_cpl,al_cpl,369,69,al_cpl
1146,1372,0,al_cpl,al_cpl,369,183,al_cpl
1146,1400,0,al_cpl,al_cpl,369,370,al_cpl
1146,307,0,al_cpl,al_cpl,369,92,al_cpl
1146,1093,1,al_cpl,al_cpl,369,298,al_cpl
1146,940,0,al_cpl,al_cpl,369,49,al_cpl
1146,988,0,al_cpl,al_cpl,369,61,al_cpl
1146,1160,0,al_cpl,al_cpl,369,515,al_cpl
1146,1527,0,al_cpl,al_cpl,369,361,al_cpl
1147,1033,1,pseudo,mooc,98,99,al_cpl
1147,673,0,pseudo,mooc,270,29,mooc
1147,596,0,moocDSA,mooc,119,90,mooc
1147,445,0,moocDSA,mooc,119,93,mooc
1147,36,0,moocDSA,mooc,119,244,mooc
1147,1206,0,moocDSA,mooc,119,122,mooc
1147,1490,1,moocDSA,mooc,119,223,mooc
1147,446,0,moocDSA,mooc,119,364,mooc
1147,368,0,moocDSA,mooc,119,172,mooc
1147,378,0,moocDSA,mooc,119,207,mooc
1147,1213,0,moocDSA,mooc,119,303,mooc
1147,916,0,moocDSA,mooc,119,435,mooc
1148,1478,0,moocDSA,mooc,141,336,mooc
1148,528,0,moocDSA,mooc,141,225,mooc
1148,433,0,moocDSA,mooc,141,50,mooc
1149,1502,0,al_cpl,al_cpl,58,210,al_cpl
1149,362,0,al_cpl,al_cpl,58,159,al_cpl
1149,1317,0,al_cpl,al_cpl,58,418,al_cpl
1149,356,0,al_cpl,al_cpl,58,527,al_cpl
1149,1040,0,al_cpl,al_cpl,58,250,al_cpl
1149,57,0,al_cpl,al_cpl,58,348,al_cpl
1149,447,1,al_cpl,al_cpl,58,455,al_cpl
1150,1343,0,al_cpl,al_cpl,374,534,al_cpl
1150,1502,1,al_cpl,al_cpl,374,210,al_cpl
1150,1240,0,al_cpl,al_cpl,374,17,al_cpl
1150,179,0,al_cpl,al_cpl,374,119,al_cpl
1150,761,0,al_cpl,al_cpl,374,396,al_cpl
1150,1118,0,al_cpl,al_cpl,374,83,al_cpl
1150,1453,0,al_cpl,al_cpl,374,377,al_cpl
1150,1554,0,al_cpl,al_cpl,374,355,al_cpl
1150,1019,0,al_cpl,al_cpl,374,479,al_cpl
1150,555,0,al_cpl,al_cpl,374,521,al_cpl
1150,116,0,al_cpl,al_cpl,374,359,al_cpl
1150,988,0,al_cpl,al_cpl,374,61,al_cpl
1150,725,0,al_cpl,al_cpl,374,132,al_cpl
1150,1161,0,al_cpl,al_cpl,374,421,al_cpl
1150,935,0,al_cpl,al_cpl,374,399,al_cpl
1150,1289,1,pseudo,al_cpl,280,342,al_cpl
1150,369,0,pseudo,al_cpl,272,237,mooc
1150,213,0,al_cpl,al_cpl,374,420,al_cpl
1150,202,0,al_cpl,al_cpl,374,277,al_cpl
1150,161,0,al_cpl,al_cpl,374,336,al_cpl
1150,1160,0,al_cpl,al_cpl,374,515,al_cpl
1150,1517,0,al_cpl,al_cpl,374,221,al_cpl
1150,276,0,al_cpl,al_cpl,374,255,al_cpl
1150,674,0,al_cpl,al_cpl,374,517,al_cpl
1150,97,0,al_cpl,al_cpl,374,52,al_cpl
1150,1311,0,al_cpl,al_cpl,374,180,al_cpl
1150,1138,0,al_cpl,al_cpl,374,433,al_cpl
1150,1453,0,al_cpl,al_cpl,374,377,al_cpl
1150,1497,0,al_cpl,al_cpl,374,42,al_cpl
1150,1138,0,al_cpl,al_cpl,374,433,al_cpl
1150,892,0,al_cpl,al_cpl,374,118,al_cpl
1150,507,0,al_cpl,al_cpl,374,283,al_cpl
1150,475,0,al_cpl,al_cpl,374,404,al_cpl
1150,392,0,al_cpl,al_cpl,374,518,al_cpl
1150,430,0,al_cpl,al_cpl,374,466,al_cpl
1150,1502,1,al_cpl,al_cpl,374,210,al_cpl
1150,1527,0,al_cpl,al_cpl,374,361,al_cpl
1150,1299,0,al_cpl,al_cpl,374,224,al_cpl
1150,97,0,al_cpl,al_cpl,374,52,al_cpl
1150,147,0,al_cpl,al_cpl,374,504,al_cpl
1150,142,0,al_cpl,al_cpl,374,211,al_cpl
1150,1280,0,al_cpl,al_cpl,374,407,al_cpl
1150,1057,0,al_cpl,al_cpl,374,431,al_cpl
1150,1387,0,al_cpl,al_cpl,374,423,al_cpl
1150,81,0,al_cpl,al_cpl,374,276,al_cpl
1150,913,0,al_cpl,al_cpl,374,390,al_cpl
1150,1424,0,al_cpl,al_cpl,374,222,al_cpl
1150,46,0,al_cpl,al_cpl,374,519,al_cpl
1150,40,0,al_cpl,al_cpl,374,378,al_cpl
1150,473,0,al_cpl,al_cpl,374,78,al_cpl
1150,295,0,al_cpl,al_cpl,374,354,al_cpl
1150,175,0,al_cpl,al_cpl,374,84,al_cpl
1150,735,0,al_cpl,al_cpl,374,262,al_cpl
1150,678,0,al_cpl,al_cpl,374,465,al_cpl
1150,1300,0,al_cpl,al_cpl,374,13,al_cpl
1150,86,0,al_cpl,al_cpl,374,248,al_cpl
1150,526,0,al_cpl,al_cpl,374,169,al_cpl
1150,202,0,al_cpl,al_cpl,374,277,al_cpl
1150,1060,0,al_cpl,al_cpl,374,352,al_cpl
1150,1280,0,al_cpl,al_cpl,374,407,al_cpl
1150,1247,0,al_cpl,al_cpl,374,253,al_cpl
1150,1237,0,al_cpl,al_cpl,374,485,al_cpl
1150,1352,0,al_cpl,al_cpl,374,468,al_cpl
1150,290,0,al_cpl,al_cpl,374,18,al_cpl
1150,767,0,al_cpl,al_cpl,374,462,al_cpl
1150,1363,0,al_cpl,al_cpl,374,139,al_cpl
1150,189,0,al_cpl,al_cpl,374,437,al_cpl
1150,25,0,al_cpl,al_cpl,374,435,al_cpl
1150,1128,0,al_cpl,al_cpl,374,138,al_cpl
1150,1287,0,al_cpl,al_cpl,374,106,al_cpl
1150,940,0,al_cpl,al_cpl,374,49,al_cpl
1150,704,0,al_cpl,al_cpl,374,434,al_cpl
1150,1093,1,al_cpl,al_cpl,374,298,al_cpl
1151,1033,1,pseudo,mooc,98,99,al_cpl
1151,317,0,moocML,mooc,232,147,mooc
1151,871,0,moocML,mooc,232,394,mooc
1151,981,0,moocML,mooc,232,96,mooc
1151,509,0,moocML,mooc,232,383,mooc
1151,361,0,moocML,mooc,232,266,mooc
1151,170,1,moocML,mooc,232,194,mooc
1151,283,0,moocML,mooc,232,88,mooc
1151,545,1,moocML,mooc,232,253,mooc
1151,401,0,moocML,mooc,232,56,mooc
1151,124,0,moocML,mooc,232,397,mooc
1151,673,0,moocML,mooc,232,29,mooc
1151,178,0,moocML,mooc,232,355,mooc
1151,1456,0,moocML,mooc,232,65,mooc
1151,181,0,moocML,mooc,232,53,mooc
1151,162,1,moocML,mooc,232,69,mooc
1151,1533,0,moocML,mooc,232,273,mooc
1151,520,0,moocML,mooc,232,149,mooc
1151,1153,0,moocML,mooc,232,132,mooc
1151,426,0,moocML,mooc,232,429,mooc
1151,1075,0,moocML,mooc,232,312,mooc
1151,986,0,moocML,mooc,232,287,mooc
1151,754,0,moocML,mooc,232,238,mooc
1151,1431,1,moocML,mooc,232,1,mooc
1151,603,0,moocML,mooc,232,107,mooc
1151,688,0,moocML,mooc,232,236,mooc
1151,973,0,moocML,mooc,232,382,mooc
1151,1482,0,moocML,mooc,232,271,mooc
1151,282,0,moocML,mooc,232,84,mooc
1151,882,0,moocML,mooc,232,224,mooc
1151,1214,0,moocML,mooc,232,181,mooc
1151,1062,0,moocML,mooc,232,118,mooc
1151,692,0,moocML,mooc,232,131,mooc
1151,1422,0,moocML,mooc,232,42,mooc
1151,404,0,moocML,mooc,232,35,mooc
1151,1056,0,moocML,mooc,232,292,mooc
1151,1259,0,moocML,mooc,232,353,mooc
1151,987,0,moocML,mooc,232,348,mooc
1151,1073,0,moocML,mooc,232,105,mooc
1151,547,0,moocML,mooc,232,75,mooc
1151,1015,0,moocML,mooc,232,378,mooc
1151,662,0,moocML,mooc,232,80,mooc
1151,878,0,moocML,mooc,232,4,mooc
1151,439,0,moocML,mooc,232,182,mooc
1151,966,0,moocML,mooc,232,311,mooc
1151,95,0,moocML,mooc,232,431,mooc
1151,156,0,moocML,mooc,232,191,mooc
1151,950,0,moocML,mooc,232,104,mooc
1151,442,0,moocML,mooc,232,357,mooc
1151,646,0,moocML,mooc,232,91,mooc
1151,1067,0,pseudo,mooc,326,81,mooc
1151,165,0,moocML,mooc,232,371,mooc
1151,1403,0,moocML,mooc,232,135,mooc
1151,779,0,moocML,mooc,232,180,mooc
1151,1197,0,moocML,mooc,232,421,mooc
1151,895,0,moocML,mooc,232,422,mooc
1151,685,0,moocML,mooc,232,159,mooc
1151,653,0,moocML,mooc,232,209,mooc
1151,498,1,moocML,mooc,232,332,mooc
1151,1097,0,moocML,mooc,232,363,mooc
1151,277,0,moocML,mooc,232,100,mooc
1151,1140,0,moocML,mooc,232,49,mooc
1151,339,0,moocML,mooc,232,200,mooc
