Unnamed: 0,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
9452,1175,1034,0,drive,drive,50,291
11612,1175,1228,0,drive,drive,50,342
11502,1175,60,1,drive,drive,50,53
11646,1175,1585,0,drive,drive,50,863
11530,1175,1190,1,drive,drive,50,839
11672,1175,451,0,drive,drive,50,873
11592,1175,1296,0,drive,drive,50,852
13640,1176,46,0,al_cpl,al_cpl,139,519
14384,1176,526,0,al_cpl,al_cpl,139,169
13128,1176,892,0,al_cpl,al_cpl,139,118
13986,1176,202,1,al_cpl,al_cpl,139,277
13137,1176,1036,0,al_cpl,al_cpl,139,5
13850,1176,1237,0,al_cpl,al_cpl,139,485
12945,1176,1057,0,al_cpl,al_cpl,139,431
13858,1176,735,0,al_cpl,al_cpl,139,262
14364,1176,558,0,al_cpl,al_cpl,139,473
12938,1176,116,0,al_cpl,al_cpl,139,359
13587,1176,475,0,al_cpl,al_cpl,139,404
14480,1176,1300,0,al_cpl,al_cpl,139,13
13716,1176,473,0,al_cpl,al_cpl,139,78
13645,1176,1502,1,al_cpl,al_cpl,139,210
14196,1176,81,1,al_cpl,al_cpl,139,276
13442,1176,1311,0,al_cpl,al_cpl,139,180
13762,1176,276,0,al_cpl,al_cpl,139,255
13310,1176,1019,0,al_cpl,al_cpl,139,479
13965,1176,913,0,al_cpl,al_cpl,139,390
13938,1176,1517,0,al_cpl,al_cpl,139,221
14481,1176,1138,0,al_cpl,al_cpl,139,433
13287,1176,767,0,al_cpl,al_cpl,139,462
13801,1176,385,0,al_cpl,al_cpl,139,397
13014,1176,1287,0,al_cpl,al_cpl,139,106
14338,1176,935,0,al_cpl,al_cpl,139,399
13235,1176,290,0,al_cpl,al_cpl,139,18
13702,1176,1343,1,al_cpl,al_cpl,139,534
13195,1176,147,0,al_cpl,al_cpl,139,504
14062,1176,1247,0,al_cpl,al_cpl,139,253
13465,1176,761,0,al_cpl,al_cpl,139,396
13571,1176,452,0,al_cpl,al_cpl,139,344
14147,1176,1338,1,al_cpl,al_cpl,139,374
14182,1176,1554,0,al_cpl,al_cpl,139,355
13767,1176,40,0,al_cpl,al_cpl,139,378
13511,1176,392,0,al_cpl,al_cpl,139,518
13177,1176,1424,0,al_cpl,al_cpl,139,222
13998,1176,1299,0,al_cpl,al_cpl,139,224
13609,1176,86,0,al_cpl,al_cpl,139,248
12269,1177,876,0,al_cpl,al_cpl,486,27
12106,1177,1156,0,al_cpl,al_cpl,486,107
12210,1177,1583,0,al_cpl,al_cpl,486,419
12100,1177,1464,0,al_cpl,al_cpl,486,109
12208,1177,1313,0,al_cpl,al_cpl,486,383
12632,1177,1539,0,al_cpl,al_cpl,486,187
12310,1177,50,0,al_cpl,al_cpl,486,59
12183,1177,1568,0,al_cpl,al_cpl,486,20
12698,1177,51,0,al_cpl,al_cpl,486,386
12158,1177,346,0,al_cpl,al_cpl,486,282
12421,1177,1541,0,al_cpl,al_cpl,486,31
12215,1177,615,0,al_cpl,al_cpl,486,323
12159,1177,469,0,al_cpl,al_cpl,486,500
12830,1177,641,0,al_cpl,al_cpl,486,101
12145,1177,568,0,al_cpl,al_cpl,486,108
12770,1177,217,0,al_cpl,al_cpl,486,182
12081,1177,928,0,al_cpl,al_cpl,486,451
12435,1177,544,0,al_cpl,al_cpl,486,328
6862,1178,746,0,moocDSA,mooc,168,283
6855,1178,1165,0,moocDSA,mooc,168,217
6869,1178,190,0,moocDSA,mooc,168,114
6867,1178,726,0,moocDSA,mooc,168,20
6863,1178,1315,0,moocDSA,mooc,168,346
6868,1178,1175,0,moocDSA,mooc,168,333
6857,1178,750,0,moocDSA,mooc,168,156
6854,1178,675,1,moocDSA,mooc,168,98
6864,1178,1495,0,moocDSA,mooc,168,231
6861,1178,861,0,moocDSA,mooc,168,375
6866,1178,920,0,moocDSA,mooc,168,320
10029,1179,145,1,drive,drive,208,81
10028,1179,1,1,drive,drive,208,82
10049,1180,168,0,drive,drive,221,592
10149,1180,905,0,drive,drive,221,600
10607,1181,1371,0,drive,drive,218,671
11086,1181,31,0,drive,drive,218,784
10192,1181,505,1,drive,drive,218,606
10213,1181,550,0,drive,drive,218,608
11255,1181,240,0,drive,drive,218,107
11358,1181,358,1,drive,drive,218,6
11046,1181,1537,0,drive,drive,218,778
11408,1181,985,1,drive,drive,218,5
10166,1181,1532,1,drive,drive,218,602
10567,1181,136,0,drive,drive,218,666
10092,1181,1415,1,drive,drive,218,595
11320,1181,1368,1,drive,drive,218,221
11284,1181,1009,0,drive,drive,218,7
10646,1181,1298,0,drive,drive,218,678
10555,1181,1499,0,drive,drive,218,423
11311,1181,730,1,drive,drive,218,220
11226,1181,1035,0,drive,drive,218,3
11245,1181,1561,1,drive,drive,218,222
11794,1181,1529,1,drive,drive,218,122
10552,1181,820,0,drive,drive,218,662
10570,1181,62,0,drive,drive,218,563
11756,1181,869,1,drive,drive,218,97
11292,1181,230,1,drive,drive,218,4
11193,1181,621,1,drive,drive,218,795
10564,1181,1392,0,drive,drive,218,665
10558,1181,89,0,drive,drive,218,663
10604,1181,938,0,drive,drive,218,670
10143,1181,905,1,drive,drive,218,600
10074,1181,890,1,drive,drive,218,594
11200,1181,344,1,drive,drive,218,797
11397,1181,744,1,drive,drive,218,21
11056,1181,135,0,drive,drive,218,779
10204,1181,823,0,drive,drive,218,418
10180,1181,663,0,drive,drive,218,604
10221,1181,1402,1,drive,drive,218,609
10561,1181,488,0,drive,drive,218,664
16797,1182,494,0,al_cpl,al_cpl,312,111
10863,1183,911,0,drive,drive,318,561
12011,1183,274,0,drive,drive,318,899
14330,1184,913,0,al_cpl,al_cpl,183,390
13641,1184,1554,0,al_cpl,al_cpl,183,355
14121,1184,473,0,al_cpl,al_cpl,183,78
13690,1184,1057,0,al_cpl,al_cpl,183,431
14065,1184,40,0,al_cpl,al_cpl,183,378
14179,1184,1502,1,al_cpl,al_cpl,183,210
12014,1185,308,1,drive,drive,437,901
14578,1186,1540,0,al_cpl,al_cpl,196,335
16098,1186,1258,1,al_cpl,al_cpl,196,321
15541,1186,1404,1,al_cpl,al_cpl,196,365
16687,1187,1241,0,al_cpl,al_cpl,7,160
18535,1187,364,0,al_cpl,al_cpl,7,358
16999,1187,812,0,al_cpl,al_cpl,7,286
17291,1187,293,0,al_cpl,al_cpl,7,10
17528,1187,1559,0,al_cpl,al_cpl,7,175
17324,1187,280,0,al_cpl,al_cpl,7,40
18532,1187,1481,0,al_cpl,al_cpl,7,39
16528,1187,866,0,al_cpl,al_cpl,7,41
16912,1187,1289,1,al_cpl,al_cpl,7,342
17994,1187,323,0,al_cpl,al_cpl,7,413
18049,1187,1498,0,al_cpl,al_cpl,7,112
18331,1187,130,0,al_cpl,al_cpl,7,499
18108,1187,1301,1,al_cpl,al_cpl,7,25
17345,1187,1357,0,al_cpl,al_cpl,7,203
17418,1187,552,0,al_cpl,al_cpl,7,498
17292,1187,1089,0,al_cpl,al_cpl,7,380
17146,1187,798,0,al_cpl,al_cpl,7,29
16565,1187,1410,0,al_cpl,al_cpl,7,228
17072,1187,1461,0,al_cpl,al_cpl,7,301
18058,1187,356,0,al_cpl,al_cpl,7,527
17047,1187,460,0,al_cpl,al_cpl,7,379
9025,1188,815,0,moocDSA,mooc,154,242
7760,1188,803,1,moocDSA,mooc,154,359
9032,1188,251,0,moocDSA,mooc,154,23
9027,1188,261,0,moocDSA,mooc,154,215
9033,1188,848,0,moocDSA,mooc,154,386
9021,1188,1563,1,moocDSA,mooc,154,433
9028,1188,1175,0,moocDSA,mooc,154,333
9031,1188,7,0,moocDSA,mooc,154,86
9026,1188,489,0,moocDSA,mooc,154,72
9037,1188,1522,0,moocDSA,mooc,154,235
9022,1188,1567,0,moocDSA,mooc,154,313
9020,1188,1206,1,moocDSA,mooc,154,122
8997,1188,1328,1,moocDSA,mooc,154,288
2589,1189,1212,0,moocML,mooc,82,372
2587,1189,616,0,moocML,mooc,82,28
2594,1189,1271,0,moocML,mooc,82,216
2593,1189,36,0,moocML,mooc,82,244
2577,1189,547,0,moocML,mooc,82,75
2584,1189,93,0,moocML,mooc,82,381
2605,1189,646,1,moocML,mooc,82,91
2597,1189,620,0,moocML,mooc,82,146
2575,1189,432,0,moocML,mooc,82,17
2604,1189,688,0,moocML,mooc,82,236
2576,1189,1086,0,moocML,mooc,82,406
2599,1189,745,0,moocML,mooc,82,324
2592,1189,852,0,moocML,mooc,82,48
2574,1189,199,0,moocML,mooc,82,298
2602,1189,1062,0,moocML,mooc,82,118
2572,1189,1153,0,moocML,mooc,82,132
2573,1189,1047,0,moocML,mooc,82,388
2598,1189,561,0,moocML,mooc,82,218
2595,1189,195,1,moocML,mooc,82,174
2588,1189,843,0,moocML,mooc,82,130
2585,1189,463,1,moocML,mooc,82,8
2579,1189,662,0,moocML,mooc,82,80
2583,1189,125,0,moocML,mooc,82,438
2591,1189,244,0,moocML,mooc,82,385
2601,1189,156,0,moocML,mooc,82,191
2600,1189,603,0,moocML,mooc,82,107
2590,1189,881,0,moocML,mooc,82,275
2581,1189,503,0,moocML,mooc,82,296
2578,1189,66,0,moocML,mooc,82,63
12142,1190,119,0,al_cpl,al_cpl,458,388
8809,1191,916,0,moocDSA,mooc,76,435
8805,1191,396,0,moocDSA,mooc,76,262
8808,1191,1194,0,moocDSA,mooc,76,208
8807,1191,1021,0,moocDSA,mooc,76,340
15914,1192,394,0,al_cpl,al_cpl,15,89
15543,1192,1528,0,al_cpl,al_cpl,15,229
16372,1192,588,0,al_cpl,al_cpl,15,539
15047,1192,747,0,al_cpl,al_cpl,15,484
16200,1192,896,0,al_cpl,al_cpl,15,230
16419,1192,1174,0,al_cpl,al_cpl,15,246
16308,1192,160,0,al_cpl,al_cpl,15,247
15487,1192,1525,0,al_cpl,al_cpl,15,363
15660,1192,153,0,al_cpl,al_cpl,15,540
15886,1192,105,0,al_cpl,al_cpl,15,538
8523,1193,1432,1,moocDSA,mooc,155,437
8879,1193,676,1,moocDSA,mooc,155,229
8878,1193,1114,1,moocDSA,mooc,155,21
6883,1193,1485,1,moocDSA,mooc,155,166
13261,1194,1338,1,al_cpl,al_cpl,423,374
12979,1194,81,1,al_cpl,al_cpl,423,276
14369,1194,526,0,al_cpl,al_cpl,423,169
14430,1194,213,0,al_cpl,al_cpl,423,420
13678,1194,1240,1,al_cpl,al_cpl,423,17
13399,1194,40,0,al_cpl,al_cpl,423,378
13347,1194,1019,0,al_cpl,al_cpl,423,479
13071,1194,475,0,al_cpl,al_cpl,423,404
14354,1194,1502,1,al_cpl,al_cpl,423,210
14472,1194,1161,1,al_cpl,al_cpl,423,421
11693,1195,825,1,drive,drive,414,386
8234,1196,433,0,moocDSA,mooc,34,50
8241,1196,1065,0,moocDSA,mooc,34,73
8252,1196,815,1,moocDSA,mooc,34,242
8260,1196,190,0,moocDSA,mooc,34,114
6865,1196,1367,1,moocDSA,mooc,34,168
8235,1196,1213,0,moocDSA,mooc,34,303
8233,1196,1486,0,moocDSA,mooc,34,280
8231,1196,446,0,moocDSA,mooc,34,364
8247,1196,1563,0,moocDSA,mooc,34,433
8242,1196,596,0,moocDSA,mooc,34,90
8256,1196,1170,1,moocDSA,mooc,34,116
8243,1196,531,0,moocDSA,mooc,34,379
8244,1196,214,0,moocDSA,mooc,34,281
8251,1196,1314,0,moocDSA,mooc,34,40
8240,1196,1513,0,moocDSA,mooc,34,342
8051,1196,1490,1,moocDSA,mooc,34,223
8253,1196,489,0,moocDSA,mooc,34,72
7806,1196,1446,1,moocDSA,mooc,34,87
8237,1196,1418,0,moocDSA,mooc,34,212
8250,1196,1194,0,moocDSA,mooc,34,208
8261,1196,368,0,moocDSA,mooc,34,172
8254,1196,261,0,moocDSA,mooc,34,215
7456,1196,1106,1,moocDSA,mooc,34,252
8236,1196,827,0,moocDSA,mooc,34,426
6878,1196,675,1,moocDSA,mooc,34,98
8246,1196,1377,0,moocDSA,mooc,34,154
8249,1196,1021,0,moocDSA,mooc,34,340
8248,1196,726,0,moocDSA,mooc,34,20
8238,1196,872,1,moocDSA,mooc,34,260
8232,1196,64,0,moocDSA,mooc,34,434
8258,1196,251,1,moocDSA,mooc,34,23
16045,1197,884,0,al_cpl,al_cpl,371,475
15089,1197,535,0,al_cpl,al_cpl,371,536
16211,1197,1570,0,al_cpl,al_cpl,371,422
16469,1197,132,0,al_cpl,al_cpl,371,122
16495,1197,391,0,al_cpl,al_cpl,371,96
15748,1197,260,0,al_cpl,al_cpl,371,19
8965,1198,489,0,moocDSA,mooc,374,72
6907,1198,1590,1,moocDSA,mooc,374,408
8958,1198,1206,0,moocDSA,mooc,374,122
8963,1198,188,0,moocDSA,mooc,374,178
8945,1198,1044,1,moocDSA,mooc,374,439
8960,1198,1021,0,moocDSA,mooc,374,340
8968,1198,1170,0,moocDSA,mooc,374,116
8959,1198,726,0,moocDSA,mooc,374,20
7580,1198,1580,1,moocDSA,mooc,374,15
6778,1198,1071,1,moocDSA,mooc,374,205
8961,1198,1194,0,moocDSA,mooc,374,208
8969,1198,916,0,moocDSA,mooc,374,435
8966,1198,19,0,moocDSA,mooc,374,365
8964,1198,265,0,moocDSA,mooc,374,176
8957,1198,445,0,moocDSA,mooc,374,93
8967,1198,1175,0,moocDSA,mooc,374,333
5530,1199,1271,0,moocML,mooc,13,216
5536,1199,1259,0,moocML,mooc,13,353
5540,1199,317,0,moocML,mooc,13,147
5525,1199,616,0,moocML,mooc,13,28
5533,1199,1294,0,moocML,mooc,13,64
5529,1199,381,0,moocML,mooc,13,46
5534,1199,1533,0,moocML,mooc,13,273
5535,1199,124,0,moocML,mooc,13,397
5538,1199,603,0,moocML,mooc,13,107
5523,1199,882,0,moocML,mooc,13,224
5542,1199,134,0,moocML,mooc,13,51
5532,1199,784,0,moocML,mooc,13,71
5537,1199,745,0,moocML,mooc,13,324
14892,1200,741,0,al_cpl,al_cpl,154,147
15865,1200,105,0,al_cpl,al_cpl,154,538
15215,1200,1553,0,al_cpl,al_cpl,154,145
15771,1200,43,0,al_cpl,al_cpl,154,144
15377,1200,1525,0,al_cpl,al_cpl,154,363
14014,1201,473,0,al_cpl,al_cpl,513,78
13101,1201,213,0,al_cpl,al_cpl,513,420
13725,1201,262,0,al_cpl,al_cpl,513,459
13789,1201,202,0,al_cpl,al_cpl,513,277
14363,1201,25,0,al_cpl,al_cpl,513,435
14077,1201,704,0,al_cpl,al_cpl,513,434
10460,1202,597,1,drive,drive,201,71
11720,1202,787,1,drive,drive,201,614
10491,1202,1169,1,drive,drive,201,658
10372,1202,889,1,drive,drive,201,638
9966,1202,1098,0,drive,drive,201,577
10499,1202,372,1,drive,drive,201,68
18234,1203,1093,1,al_cpl,al_cpl,370,298
18142,1203,1502,1,al_cpl,al_cpl,370,210
18531,1203,914,1,al_cpl,al_cpl,370,95
17150,1203,1332,1,al_cpl,al_cpl,370,369
18414,1203,81,1,al_cpl,al_cpl,370,276
4968,1204,181,0,moocML,mooc,170,53
4973,1204,981,0,moocML,mooc,170,96
4974,1204,799,1,moocML,mooc,170,198
4976,1204,1062,0,moocML,mooc,170,118
226,1204,855,1,moocML,mooc,170,417
4966,1204,944,1,moocML,mooc,170,409
3375,1204,1330,1,moocML,mooc,170,233
4972,1204,1097,1,moocML,mooc,170,363
3416,1204,199,1,moocML,mooc,170,298
4975,1204,878,1,moocML,mooc,170,4
4977,1204,317,0,moocML,mooc,170,147
4967,1204,503,0,moocML,mooc,170,296
11369,1205,1366,1,drive,drive,365,805
11276,1205,1070,1,drive,drive,365,800
11350,1205,1048,1,drive,drive,365,804
11219,1205,133,1,drive,drive,365,798
11267,1205,1285,1,drive,drive,365,799
11303,1205,650,1,drive,drive,365,801
11379,1205,243,1,drive,drive,365,806
11340,1205,310,1,drive,drive,365,803
11893,1205,492,0,drive,drive,365,781
4368,1206,369,0,moocML,mooc,135,237
4352,1206,404,0,moocML,mooc,135,35
4357,1206,277,0,moocML,mooc,135,100
4376,1206,282,0,moocML,mooc,135,84
4375,1206,1483,0,moocML,mooc,135,2
4378,1206,124,0,moocML,mooc,135,397
4358,1206,429,0,moocML,mooc,135,16
4371,1206,1271,0,moocML,mooc,135,216
4351,1206,602,0,moocML,mooc,135,377
4366,1206,1482,0,moocML,mooc,135,271
4372,1206,1075,0,moocML,mooc,135,312
4381,1206,646,0,moocML,mooc,135,91
4350,1206,662,0,moocML,mooc,135,80
4361,1206,1039,0,moocML,mooc,135,38
4359,1206,1360,0,moocML,mooc,135,310
4373,1206,878,0,moocML,mooc,135,4
4380,1206,1214,0,moocML,mooc,135,181
4379,1206,1259,0,moocML,mooc,135,353
4362,1206,181,0,moocML,mooc,135,53
4363,1206,18,0,moocML,mooc,135,32
14698,1207,538,0,al_cpl,al_cpl,365,134
15691,1207,1549,0,al_cpl,al_cpl,365,493
15383,1207,1570,0,al_cpl,al_cpl,365,422
15076,1207,143,0,al_cpl,al_cpl,365,200
14935,1207,648,0,al_cpl,al_cpl,365,261
16033,1207,160,0,al_cpl,al_cpl,365,247
15112,1207,805,0,al_cpl,al_cpl,365,516
14864,1207,588,0,al_cpl,al_cpl,365,539
15816,1207,1538,0,al_cpl,al_cpl,365,410
14797,1207,1484,0,al_cpl,al_cpl,365,140
16374,1207,478,0,al_cpl,al_cpl,365,217
15246,1207,510,0,al_cpl,al_cpl,365,127
16400,1207,1159,0,al_cpl,al_cpl,365,542
16064,1207,1324,0,al_cpl,al_cpl,365,141
16340,1207,365,0,al_cpl,al_cpl,365,88
14767,1207,43,0,al_cpl,al_cpl,365,144
15255,1207,315,0,al_cpl,al_cpl,365,240
15002,1207,1318,0,al_cpl,al_cpl,365,128
14903,1207,68,0,al_cpl,al_cpl,365,215
15519,1207,918,0,al_cpl,al_cpl,365,304
16101,1207,1589,0,al_cpl,al_cpl,365,186
14904,1207,1351,0,al_cpl,al_cpl,365,218
15326,1207,1312,0,al_cpl,al_cpl,365,456
15807,1207,1511,0,al_cpl,al_cpl,365,514
16269,1207,144,0,al_cpl,al_cpl,365,510
15995,1207,411,0,al_cpl,al_cpl,365,266
15442,1207,740,0,al_cpl,al_cpl,365,150
14814,1207,1174,0,al_cpl,al_cpl,365,246
15994,1207,995,0,al_cpl,al_cpl,365,425
16002,1207,333,0,al_cpl,al_cpl,365,220
15381,1207,921,0,al_cpl,al_cpl,365,444
15287,1207,1193,0,al_cpl,al_cpl,365,385
15921,1207,747,0,al_cpl,al_cpl,365,484
16427,1207,519,0,al_cpl,al_cpl,365,424
16467,1207,579,0,al_cpl,al_cpl,365,146
16138,1207,132,0,al_cpl,al_cpl,365,122
15139,1207,1054,0,al_cpl,al_cpl,365,161
16171,1207,1508,0,al_cpl,al_cpl,365,126
16486,1207,228,0,al_cpl,al_cpl,365,81
14711,1207,1211,0,al_cpl,al_cpl,365,152
15524,1207,187,0,al_cpl,al_cpl,365,394
15575,1207,1126,0,al_cpl,al_cpl,365,384
14671,1207,1079,0,al_cpl,al_cpl,365,238
16510,1207,1553,0,al_cpl,al_cpl,365,145
14995,1207,1341,0,al_cpl,al_cpl,365,290
14657,1207,772,0,al_cpl,al_cpl,365,162
14689,1207,994,0,al_cpl,al_cpl,365,198
14957,1207,904,0,al_cpl,al_cpl,365,508
16507,1207,1581,0,al_cpl,al_cpl,365,270
16089,1207,1375,0,al_cpl,al_cpl,365,196
14886,1207,453,0,al_cpl,al_cpl,365,291
15131,1207,5,0,al_cpl,al_cpl,365,193
16069,1207,690,0,al_cpl,al_cpl,365,168
16329,1207,1353,0,al_cpl,al_cpl,365,151
15018,1207,586,0,al_cpl,al_cpl,365,120
16278,1207,340,0,al_cpl,al_cpl,365,334
15329,1207,884,0,al_cpl,al_cpl,365,475
16455,1207,936,0,al_cpl,al_cpl,365,467
15983,1207,1540,0,al_cpl,al_cpl,365,335
15640,1207,785,0,al_cpl,al_cpl,365,494
14763,1207,1061,0,al_cpl,al_cpl,365,469
14592,1207,140,0,al_cpl,al_cpl,365,507
16055,1207,733,0,al_cpl,al_cpl,365,373
16194,1207,954,0,al_cpl,al_cpl,365,110
14985,1207,1115,0,al_cpl,al_cpl,365,313
16017,1207,582,0,al_cpl,al_cpl,365,1
16003,1207,1258,0,al_cpl,al_cpl,365,321
15093,1207,408,0,al_cpl,al_cpl,365,216
15730,1207,1408,0,al_cpl,al_cpl,365,155
15870,1207,115,0,al_cpl,al_cpl,365,170
15479,1207,1528,0,al_cpl,al_cpl,365,229
14599,1207,1146,0,al_cpl,al_cpl,365,333
15765,1207,336,0,al_cpl,al_cpl,365,294
15179,1207,790,0,al_cpl,al_cpl,365,322
16411,1207,1224,0,al_cpl,al_cpl,365,158
10767,1208,627,1,drive,drive,279,695
10752,1208,48,0,drive,drive,279,325
10725,1208,888,1,drive,drive,279,687
10720,1208,637,1,drive,drive,279,686
10746,1208,513,0,drive,drive,279,324
10850,1209,870,0,drive,drive,308,716
11902,1210,389,1,drive,drive,283,166
10750,1210,513,1,drive,drive,283,324
10729,1210,888,1,drive,drive,283,687
10724,1210,637,1,drive,drive,283,686
11870,1210,1012,1,drive,drive,283,163
10756,1210,48,1,drive,drive,283,325
10761,1210,757,1,drive,drive,283,693
10772,1210,627,1,drive,drive,283,695
10766,1210,1265,1,drive,drive,283,694
12816,1211,1541,0,al_cpl,al_cpl,337,31
12616,1211,266,0,al_cpl,al_cpl,337,212
14871,1212,1159,1,al_cpl,al_cpl,155,542
15473,1212,1436,0,al_cpl,al_cpl,155,257
16077,1212,1318,1,al_cpl,al_cpl,155,128
14618,1212,1397,0,al_cpl,al_cpl,155,154
15757,1212,964,0,al_cpl,al_cpl,155,537
14978,1212,546,1,al_cpl,al_cpl,155,188
15456,1212,579,1,al_cpl,al_cpl,155,146
15208,1212,510,1,al_cpl,al_cpl,155,127
16356,1212,126,1,al_cpl,al_cpl,155,87
16299,1212,990,1,al_cpl,al_cpl,155,381
16046,1212,1524,0,al_cpl,al_cpl,155,244
14819,1212,1258,1,al_cpl,al_cpl,155,321
15625,1212,1404,1,al_cpl,al_cpl,155,365
14848,1212,908,0,al_cpl,al_cpl,155,153
11939,1213,98,0,drive,drive,430,879
11965,1213,56,0,drive,drive,430,887
12018,1213,926,0,drive,drive,430,903
17300,1214,1289,1,al_cpl,al_cpl,38,342
16624,1215,1301,1,al_cpl,al_cpl,228,25
16983,1215,460,1,al_cpl,al_cpl,228,379
16905,1215,1376,1,al_cpl,al_cpl,228,7
18475,1215,1496,1,al_cpl,al_cpl,228,324
18260,1215,1025,1,al_cpl,al_cpl,228,245
17287,1215,1093,1,al_cpl,al_cpl,228,298
8019,1216,920,0,moocDSA,mooc,393,320
8029,1216,1013,0,moocDSA,mooc,393,319
8022,1216,1127,0,moocDSA,mooc,393,195
8028,1216,1175,0,moocDSA,mooc,393,333
8025,1216,1194,0,moocDSA,mooc,393,208
8023,1216,214,0,moocDSA,mooc,393,281
8026,1216,1314,0,moocDSA,mooc,393,40
10161,1217,715,1,drive,drive,233,419
17830,1218,1093,1,al_cpl,al_cpl,523,298
17131,1218,752,1,al_cpl,al_cpl,523,524
6720,1219,815,0,moocDSA,mooc,274,242
6716,1219,1127,0,moocDSA,mooc,274,195
6713,1219,703,0,moocDSA,mooc,274,254
6712,1219,226,0,moocDSA,mooc,274,234
6718,1219,26,0,moocDSA,mooc,274,189
9703,1220,122,1,drive,drive,131,455
11261,1221,1285,1,drive,drive,359,799
11325,1221,1383,1,drive,drive,359,802
11270,1221,1070,1,drive,drive,359,800
11297,1221,650,1,drive,drive,359,801
11364,1221,1366,1,drive,drive,359,805
11335,1221,310,1,drive,drive,359,803
12222,1222,247,0,al_cpl,al_cpl,317,488
12199,1222,786,0,al_cpl,al_cpl,317,492
8748,1223,445,0,moocDSA,mooc,212,93
8741,1223,1127,0,moocDSA,mooc,212,195
8762,1223,368,0,moocDSA,mooc,212,172
8758,1223,7,0,moocDSA,mooc,212,86
8738,1223,872,1,moocDSA,mooc,212,260
8754,1223,1175,0,moocDSA,mooc,212,333
8746,1223,214,0,moocDSA,mooc,212,281
8766,1223,517,0,moocDSA,mooc,212,380
8750,1223,1206,0,moocDSA,mooc,212,122
8764,1223,923,0,moocDSA,mooc,212,419
8767,1223,1522,0,moocDSA,mooc,212,235
8744,1223,596,0,moocDSA,mooc,212,90
8756,1223,484,0,moocDSA,mooc,212,297
8745,1223,531,0,moocDSA,mooc,212,379
8739,1223,593,1,moocDSA,mooc,212,62
8755,1223,1170,0,moocDSA,mooc,212,116
8753,1223,815,0,moocDSA,mooc,212,242
8751,1223,726,0,moocDSA,mooc,212,20
8763,1223,9,0,moocDSA,mooc,212,151
8747,1223,864,0,moocDSA,mooc,212,164
8740,1223,191,1,moocDSA,mooc,212,369
8749,1223,1377,0,moocDSA,mooc,212,154
2772,1224,547,0,moocML,mooc,140,75
2775,1224,616,0,moocML,mooc,140,28
9434,1225,533,0,drive,drive,59,484
11011,1225,355,0,drive,drive,59,768
3849,1226,317,0,moocML,mooc,42,147
3806,1226,882,0,moocML,mooc,42,224
3793,1226,830,0,moocML,mooc,42,227
3826,1226,1212,1,moocML,mooc,42,372
3832,1226,1075,1,moocML,mooc,42,312
3805,1226,1396,0,moocML,mooc,42,13
3816,1226,1482,1,moocML,mooc,42,271
3782,1226,828,0,moocML,mooc,42,5
3789,1226,1154,1,moocML,mooc,42,134
255,1226,563,1,moocML,mooc,42,387
3827,1226,509,0,moocML,mooc,42,383
3854,1226,95,0,moocML,mooc,42,431
3838,1226,1483,0,moocML,mooc,42,2
340,1226,1355,1,moocML,mooc,42,425
3808,1226,423,1,moocML,mooc,42,358
3811,1226,1063,1,moocML,mooc,42,18
3795,1226,944,0,moocML,mooc,42,409
3794,1226,404,1,moocML,mooc,42,35
3798,1226,1218,0,moocML,mooc,42,241
3855,1226,622,0,moocML,mooc,42,267
3836,1226,314,1,moocML,mooc,42,117
3786,1226,58,0,moocML,mooc,42,401
3783,1226,439,0,moocML,mooc,42,182
3825,1226,178,0,moocML,mooc,42,355
3821,1226,263,0,moocML,mooc,42,396
3780,1226,987,0,moocML,mooc,42,348
3857,1226,1434,0,moocML,mooc,42,138
3843,1226,124,0,moocML,mooc,42,397
3813,1226,973,1,moocML,mooc,42,382
2075,1226,653,1,moocML,mooc,42,209
3812,1226,437,1,moocML,mooc,42,173
3820,1226,337,0,moocML,mooc,42,304
3800,1226,1514,0,moocML,mooc,42,264
3830,1226,881,0,moocML,mooc,42,275
3779,1226,1086,0,moocML,mooc,42,406
3846,1226,603,0,moocML,mooc,42,107
3828,1226,673,0,moocML,mooc,42,29
3784,1226,547,0,moocML,mooc,42,75
3803,1226,277,0,moocML,mooc,42,100
3776,1226,296,0,moocML,mooc,42,211
3788,1226,1235,0,moocML,mooc,42,199
3831,1226,381,0,moocML,mooc,42,46
3801,1226,1105,0,moocML,mooc,42,52
3790,1226,662,1,moocML,mooc,42,80
3829,1226,966,0,moocML,mooc,42,311
3856,1226,646,0,moocML,mooc,42,91
3802,1226,1172,0,moocML,mooc,42,136
3792,1226,1437,0,moocML,mooc,42,214
3850,1226,688,0,moocML,mooc,42,236
3848,1226,1062,0,moocML,mooc,42,118
3814,1226,1487,0,moocML,mooc,42,33
3853,1226,134,0,moocML,mooc,42,51
3847,1226,156,0,moocML,mooc,42,191
3834,1226,878,0,moocML,mooc,42,4
3852,1226,975,0,moocML,mooc,42,203
3840,1226,561,0,moocML,mooc,42,218
3824,1226,799,0,moocML,mooc,42,198
3177,1226,1047,1,moocML,mooc,42,388
3833,1226,620,0,moocML,mooc,42,146
3844,1226,1259,1,moocML,mooc,42,353
3823,1226,1067,0,moocML,mooc,42,81
3787,1226,1056,0,moocML,mooc,42,292
3822,1226,981,0,moocML,mooc,42,96
3781,1226,1133,0,moocML,mooc,42,112
3799,1226,264,0,moocML,mooc,42,309
